,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.0162,1.0,0.016,2.0,14178.0,
2021-01-05 09:30:00.451,,0.0168,1.0,0.0162,1.0,14178.0,
2021-01-05 09:30:00.991,,0.017,2.0,0.0158,20.0,14178.0,
2021-01-05 09:30:01.481,,0.017,2.0,0.0158,20.0,14178.0,
2021-01-05 09:30:01.990,,0.017,2.0,0.0158,20.0,14178.0,
2021-01-05 09:30:02.440,,0.017,2.0,0.0159,20.0,14178.0,
2021-01-05 09:30:03.010,,0.017,2.0,0.0158,20.0,14178.0,
2021-01-05 09:30:03.980,,0.017,2.0,0.0156,46.0,14178.0,
2021-01-05 09:30:04.430,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:05.010,,0.017,2.0,0.0158,20.0,14178.0,
2021-01-05 09:30:05.990,,0.017,2.0,0.0159,20.0,14178.0,
2021-01-05 09:30:06.480,,0.017,2.0,0.016,20.0,14178.0,
2021-01-05 09:30:06.971,,0.017,2.0,0.0162,20.0,14178.0,
2021-01-05 09:30:08.960,,0.017,2.0,0.0161,20.0,14178.0,
2021-01-05 09:30:10.501,,0.017,2.0,0.0162,20.0,14178.0,
2021-01-05 09:30:13.000,,0.017,2.0,0.0161,20.0,14178.0,
2021-01-05 09:30:13.501,,0.017,2.0,0.016,20.0,14178.0,
2021-01-05 09:30:13.941,,0.017,2.0,0.0161,20.0,14178.0,
2021-01-05 09:30:15.040,,0.017,2.0,0.016,20.0,14178.0,
2021-01-05 09:30:15.520,,0.017,2.0,0.016,20.0,14178.0,
2021-01-05 09:30:15.991,,0.017,2.0,0.016,20.0,14178.0,
2021-01-05 09:30:16.531,,0.017,2.0,0.0161,20.0,14178.0,
2021-01-05 09:30:17.021,,0.017,2.0,0.0156,26.0,14178.0,
2021-01-05 09:30:17.641,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:19.741,,0.017,2.0,0.0156,46.0,14178.0,
2021-01-05 09:30:20.740,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:21.241,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:22.240,,0.017,2.0,0.0158,20.0,14178.0,
2021-01-05 09:30:22.671,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:23.670,,0.017,2.0,0.0158,20.0,14178.0,
2021-01-05 09:30:24.140,,0.017,2.0,0.0159,20.0,14178.0,
2021-01-05 09:30:25.160,,0.017,2.0,0.016,20.0,14178.0,
2021-01-05 09:30:26.670,,0.017,2.0,0.0159,20.0,14178.0,
2021-01-05 09:30:30.620,,0.017,2.0,0.0158,20.0,14178.0,
2021-01-05 09:30:31.661,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:32.140,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:34.670,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:35.680,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:36.170,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:37.670,,0.017,2.0,0.0156,46.0,14178.0,
2021-01-05 09:30:38.141,,0.017,2.0,0.0156,46.0,14178.0,
2021-01-05 09:30:38.700,,0.017,2.0,0.0156,46.0,14178.0,
2021-01-05 09:30:39.680,,0.017,2.0,0.0157,20.0,14178.0,
2021-01-05 09:30:40.690,,0.017,2.0,0.0156,46.0,14178.0,
2021-01-05 09:30:41.701,,0.017,22.0,0.0156,46.0,14178.0,
2021-01-05 09:30:43.681,,0.017,22.0,0.0156,56.0,14178.0,
2021-01-05 09:30:45.161,,0.017,22.0,0.0156,56.0,14178.0,
2021-01-05 09:30:45.710,,0.017,22.0,0.0156,56.0,14178.0,
2021-01-05 09:30:51.181,,0.017,22.0,0.0156,57.0,14178.0,
2021-01-05 09:30:51.721,,0.017,22.0,0.0156,57.0,14178.0,
2021-01-05 09:30:53.120,,0.017,22.0,0.0156,57.0,14178.0,
2021-01-05 09:30:53.660,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:30:54.130,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:30:54.670,,0.017,22.0,0.0158,30.0,14178.0,
2021-01-05 09:30:55.081,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:30:55.671,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:30:58.140,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:30:59.171,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:31:00.161,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:31:01.150,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:31:02.170,,0.017,2.0,0.0158,10.0,14178.0,
2021-01-05 09:31:02.681,,0.017,2.0,0.0158,10.0,14178.0,
2021-01-05 09:31:03.680,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:31:05.670,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:31:06.160,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:31:07.190,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:31:08.650,,0.017,22.0,0.0158,10.0,14178.0,
2021-01-05 09:31:10.200,,0.0169,3.0,0.0158,10.0,14178.0,
2021-01-05 09:31:10.690,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:11.701,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:12.171,,0.0169,23.0,0.0159,2.0,14178.0,
2021-01-05 09:31:12.621,,0.0169,23.0,0.0159,2.0,14178.0,
2021-01-05 09:31:13.170,,0.0169,23.0,0.0159,2.0,14178.0,
2021-01-05 09:31:14.200,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:16.711,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:17.710,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:18.201,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:18.720,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:19.150,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:19.721,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:20.701,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:23.171,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:23.640,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:24.660,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:25.150,,0.0169,33.0,0.0158,10.0,14178.0,
2021-01-05 09:31:26.681,,0.0169,33.0,0.0158,10.0,14178.0,
2021-01-05 09:31:27.171,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:27.601,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:28.610,,0.0169,23.0,0.0158,20.0,14178.0,
2021-01-05 09:31:29.641,,0.0169,23.0,0.0158,20.0,14178.0,
2021-01-05 09:31:30.671,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:33.190,,0.0169,23.0,0.0158,10.0,14178.0,
2021-01-05 09:31:33.610,,0.0169,33.0,0.0158,10.0,14178.0,
2021-01-05 09:31:34.181,,0.0169,33.0,0.0158,20.0,14178.0,
2021-01-05 09:31:34.681,,0.0166,20.0,0.0159,10.0,14178.0,
2021-01-05 09:31:35.190,,0.0166,40.0,0.0159,10.0,14178.0,
2021-01-05 09:31:35.670,,0.0165,3.0,0.0158,10.0,14178.0,
2021-01-05 09:31:35.670,,0.0165,6.0,0.0158,10.0,14178.0,
2021-01-05 09:31:36.690,,0.0165,26.0,0.0158,20.0,14178.0,
2021-01-05 09:31:37.191,,0.0165,26.0,0.0158,10.0,14178.0,
2021-01-05 09:31:38.190,,0.0165,26.0,0.0158,10.0,14178.0,
2021-01-05 09:31:39.210,,0.0165,26.0,0.0158,10.0,14178.0,
2021-01-05 09:31:39.710,,0.0164,13.0,0.0158,10.0,14178.0,
2021-01-05 09:31:40.200,,0.0163,3.0,0.0158,10.0,14178.0,
2021-01-05 09:31:40.711,,0.0162,16.0,0.0158,10.0,14178.0,
2021-01-05 09:31:41.191,,0.0161,13.0,0.0158,10.0,14178.0,
2021-01-05 09:31:41.700,,0.0161,13.0,0.0158,10.0,14178.0,
2021-01-05 09:31:42.211,,0.016,3.0,0.0158,10.0,14178.0,
2021-01-05 09:31:43.710,,0.016,3.0,0.0158,10.0,14178.0,
2021-01-05 09:31:44.691,0.0158,0.016,3.0,0.0158,10.0,14188.0,10.0
2021-01-05 09:31:45.170,0.0158,0.016,3.0,0.0157,10.0,14188.0,10.0
2021-01-05 09:31:45.621,0.0158,0.016,3.0,0.0157,10.0,14188.0,10.0
2021-01-05 09:31:46.171,0.016,0.0161,13.0,0.016,7.0,14185.0,23.0
2021-01-05 09:31:46.701,0.016,0.0162,53.0,0.016,7.0,14185.0,23.0
2021-01-05 09:31:47.191,0.016,0.0162,53.0,0.016,5.0,14185.0,25.0
2021-01-05 09:31:48.670,0.016,0.0161,13.0,0.016,5.0,14185.0,25.0
2021-01-05 09:31:49.221,0.016,0.0161,13.0,0.0156,37.0,14185.0,30.0
2021-01-05 09:31:49.711,0.016,0.0161,33.0,0.0156,37.0,14185.0,30.0
2021-01-05 09:31:50.710,0.016,0.0161,33.0,0.0156,37.0,14185.0,30.0
2021-01-05 09:31:51.210,0.016,0.0161,33.0,0.0156,37.0,14185.0,30.0
2021-01-05 09:31:52.220,0.016,0.0161,33.0,0.0156,37.0,14185.0,30.0
2021-01-05 09:31:52.621,0.016,0.0161,33.0,0.0156,37.0,14185.0,30.0
2021-01-05 09:31:53.171,0.016,0.0161,33.0,0.0156,37.0,14185.0,30.0
2021-01-05 09:31:53.640,0.016,0.0161,33.0,0.0156,27.0,14185.0,30.0
2021-01-05 09:31:54.151,0.016,0.016,13.0,0.0156,27.0,14185.0,30.0
2021-01-05 09:31:54.641,0.016,0.016,20.0,0.0156,27.0,14185.0,30.0
2021-01-05 09:31:55.150,0.016,0.0159,13.0,0.0156,27.0,14185.0,30.0
2021-01-05 09:31:55.670,0.016,0.016,53.0,0.0156,27.0,14185.0,30.0
2021-01-05 09:31:56.110,0.016,0.0159,13.0,0.0156,27.0,14185.0,30.0
2021-01-05 09:31:56.681,0.016,0.016,53.0,0.0156,27.0,14185.0,30.0
2021-01-05 09:31:57.171,0.016,0.016,53.0,0.0156,27.0,14185.0,30.0
