,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:15:03.270,5.332,5.332,71800.0,5.332,71800.0,,
2021-01-05 09:15:05.560,5.332,5.332,103800.0,5.332,103800.0,,
2021-01-05 09:15:08.521,5.332,5.332,133900.0,5.332,133900.0,,
2021-01-05 09:15:11.500,5.332,5.332,139900.0,5.332,139900.0,,
2021-01-05 09:15:14.491,5.332,5.332,139900.0,5.332,139900.0,,
2021-01-05 09:15:17.480,5.332,5.332,139900.0,5.332,139900.0,,
2021-01-05 09:15:20.470,5.332,5.332,140900.0,5.332,140900.0,,
2021-01-05 09:15:23.470,5.332,5.332,140900.0,5.332,140900.0,,
2021-01-05 09:15:26.471,5.332,5.332,140900.0,5.332,140900.0,,
2021-01-05 09:15:29.470,5.332,5.332,140900.0,5.332,140900.0,,
2021-01-05 09:15:32.480,5.332,5.332,140900.0,5.332,140900.0,,
2021-01-05 09:15:35.471,5.332,5.332,140900.0,5.332,140900.0,,
2021-01-05 09:15:50.471,5.332,5.332,141700.0,5.332,141700.0,,
2021-01-05 09:15:59.470,5.332,5.332,141700.0,5.332,141700.0,,
2021-01-05 09:16:14.481,5.332,5.332,143700.0,5.332,143700.0,,
2021-01-05 09:16:20.471,5.332,5.332,143900.0,5.332,143900.0,,
2021-01-05 09:16:23.481,5.332,5.332,186600.0,5.332,186600.0,,
2021-01-05 09:16:26.470,5.332,5.332,189800.0,5.332,189800.0,,
2021-01-05 09:16:29.481,5.332,5.332,189800.0,5.332,189800.0,,
2021-01-05 09:16:35.480,5.332,5.332,209900.0,5.332,209900.0,,
2021-01-05 09:16:41.480,5.332,5.332,209900.0,5.332,209900.0,,
2021-01-05 09:16:44.481,5.332,5.332,228600.0,5.332,228600.0,,
2021-01-05 09:16:47.481,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:16:50.471,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:16:53.471,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:16:56.480,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:16:59.480,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:17:02.481,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:17:05.480,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:17:11.481,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:17:14.480,5.332,5.332,233600.0,5.332,233600.0,,
2021-01-05 09:17:17.481,5.332,5.332,234100.0,5.332,234100.0,,
2021-01-05 09:17:20.480,5.332,5.332,235000.0,5.332,235000.0,,
2021-01-05 09:17:23.490,5.332,5.332,235000.0,5.332,235000.0,,
2021-01-05 09:17:29.490,5.332,5.332,238300.0,5.332,238300.0,,
2021-01-05 09:17:32.490,5.332,5.332,238300.0,5.332,238300.0,,
2021-01-05 09:17:35.491,5.332,5.332,238900.0,5.332,238900.0,,
2021-01-05 09:17:38.490,5.332,5.332,238900.0,5.332,238900.0,,
2021-01-05 09:17:41.491,5.332,5.332,241900.0,5.332,241900.0,,
2021-01-05 09:17:44.491,5.332,5.332,241900.0,5.332,241900.0,,
2021-01-05 09:17:50.491,5.332,5.332,242100.0,5.332,242100.0,,
2021-01-05 09:17:53.490,5.332,5.332,241500.0,5.332,241500.0,,
2021-01-05 09:17:56.491,5.332,5.332,241500.0,5.332,241500.0,,
2021-01-05 09:17:59.491,5.332,5.332,246900.0,5.332,246900.0,,
2021-01-05 09:18:02.490,5.332,5.332,237400.0,5.332,237400.0,,
2021-01-05 09:18:05.491,5.332,5.332,246900.0,5.332,246900.0,,
2021-01-05 09:18:08.490,5.332,5.332,246900.0,5.332,246900.0,,
2021-01-05 09:18:11.490,5.332,5.332,249200.0,5.332,249200.0,,
2021-01-05 09:18:14.501,5.332,5.332,249500.0,5.332,249500.0,,
2021-01-05 09:18:20.491,5.332,5.332,249500.0,5.332,249500.0,,
2021-01-05 09:18:23.501,5.332,5.332,249500.0,5.332,249500.0,,
2021-01-05 09:18:26.500,5.332,5.332,249800.0,5.332,249800.0,,
2021-01-05 09:18:29.501,5.332,5.332,259800.0,5.332,259800.0,,
2021-01-05 09:18:32.501,5.332,5.332,259800.0,5.332,259800.0,,
2021-01-05 09:18:35.500,5.332,5.332,259800.0,5.332,259800.0,,
2021-01-05 09:18:38.501,5.332,5.332,260800.0,5.332,260800.0,,
2021-01-05 09:18:41.500,5.332,5.332,260800.0,5.332,260800.0,,
2021-01-05 09:18:44.500,5.332,5.332,260800.0,5.332,260800.0,,
