,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.0183,2.0,0.0175,1.0,8468.0,
2021-01-05 09:30:00.451,,0.0183,1.0,0.0175,1.0,8468.0,
2021-01-05 09:30:00.991,0.0183,0.0198,1.0,0.0174,6.0,8468.0,1.0
2021-01-05 09:30:02.501,0.0183,0.02,1.0,0.0174,6.0,8468.0,1.0
2021-01-05 09:30:03.980,0.0183,0.02,21.0,0.0175,20.0,8468.0,1.0
2021-01-05 09:30:04.430,0.0183,0.02,21.0,0.0176,20.0,8468.0,1.0
2021-01-05 09:30:05.010,0.0183,0.02,21.0,0.0177,20.0,8468.0,1.0
2021-01-05 09:30:05.990,0.0183,0.02,1.0,0.0177,20.0,8468.0,1.0
2021-01-05 09:30:06.971,0.0183,0.02,21.0,0.0181,20.0,8468.0,1.0
2021-01-05 09:30:08.520,0.0183,0.02,21.0,0.018,20.0,8468.0,1.0
2021-01-05 09:30:10.501,0.0183,0.02,21.0,0.0181,20.0,8468.0,1.0
2021-01-05 09:30:13.000,0.0183,0.02,21.0,0.018,20.0,8468.0,1.0
2021-01-05 09:30:13.501,0.0183,0.02,21.0,0.0179,20.0,8468.0,1.0
2021-01-05 09:30:13.941,0.0183,0.02,21.0,0.018,20.0,8468.0,1.0
2021-01-05 09:30:14.521,0.0183,0.02,21.0,0.0179,20.0,8468.0,1.0
2021-01-05 09:30:15.040,0.0183,0.02,21.0,0.018,20.0,8468.0,1.0
2021-01-05 09:30:15.991,0.0183,0.02,21.0,0.018,20.0,8468.0,1.0
2021-01-05 09:30:17.021,0.0183,0.02,21.0,0.0179,20.0,8468.0,1.0
2021-01-05 09:30:18.231,0.0183,0.02,1.0,0.0174,6.0,8468.0,1.0
2021-01-05 09:30:18.750,0.0183,0.02,21.0,0.0178,20.0,8468.0,1.0
2021-01-05 09:30:19.251,0.0183,0.02,21.0,0.0177,20.0,8468.0,1.0
2021-01-05 09:30:19.751,0.0183,0.02,21.0,0.0177,20.0,8468.0,1.0
2021-01-05 09:30:20.240,0.0183,0.02,21.0,0.0177,20.0,8468.0,1.0
2021-01-05 09:30:20.740,0.0183,0.02,21.0,0.0178,20.0,8468.0,1.0
2021-01-05 09:30:21.241,0.0183,0.02,21.0,0.0179,20.0,8468.0,1.0
2021-01-05 09:30:21.741,0.0183,0.02,21.0,0.0178,20.0,8468.0,1.0
2021-01-05 09:30:22.240,0.0183,0.02,21.0,0.0179,20.0,8468.0,1.0
2021-01-05 09:30:23.670,0.0183,0.02,21.0,0.018,20.0,8468.0,1.0
2021-01-05 09:30:25.160,0.0183,0.02,1.0,0.018,20.0,8468.0,1.0
2021-01-05 09:30:25.671,0.0183,0.02,21.0,0.0181,20.0,8468.0,1.0
2021-01-05 09:30:26.670,0.0183,0.02,21.0,0.018,20.0,8468.0,1.0
2021-01-05 09:30:30.620,0.0183,0.02,21.0,0.0179,20.0,8468.0,1.0
2021-01-05 09:30:32.631,0.0183,0.02,21.0,0.0178,20.0,8468.0,1.0
2021-01-05 09:30:36.170,0.0183,0.02,21.0,0.0179,20.0,8468.0,1.0
2021-01-05 09:30:36.691,0.0183,0.02,21.0,0.0178,20.0,8468.0,1.0
2021-01-05 09:30:42.671,0.0183,0.02,21.0,0.0178,20.0,8468.0,1.0
2021-01-05 09:30:43.180,0.0183,0.02,41.0,0.0178,40.0,8468.0,1.0
2021-01-05 09:30:59.640,0.0183,0.0197,20.0,0.0179,20.0,8468.0,1.0
2021-01-05 09:31:00.161,0.0183,0.0197,60.0,0.0179,60.0,8468.0,1.0
2021-01-05 09:31:00.681,0.0183,0.0197,60.0,0.018,1.0,8468.0,1.0
2021-01-05 09:31:01.140,0.0183,0.0197,60.0,0.018,21.0,8468.0,1.0
2021-01-05 09:31:02.170,0.0183,0.0197,40.0,0.018,1.0,8468.0,1.0
2021-01-05 09:31:02.681,0.0183,0.0197,60.0,0.018,21.0,8468.0,1.0
2021-01-05 09:31:03.131,0.0183,0.0197,60.0,0.018,21.0,8468.0,1.0
2021-01-05 09:31:03.680,0.0183,0.0197,60.0,0.0181,1.0,8468.0,1.0
2021-01-05 09:31:04.181,0.0183,0.0197,60.0,0.0181,41.0,8468.0,1.0
2021-01-05 09:31:04.671,0.0183,0.0197,60.0,0.0181,41.0,8468.0,1.0
2021-01-05 09:31:05.670,0.0183,0.0197,60.0,0.0182,1.0,8468.0,1.0
2021-01-05 09:31:06.160,0.0183,0.0197,60.0,0.0182,1.0,8468.0,1.0
2021-01-05 09:31:06.681,0.0183,0.0197,60.0,0.0182,1.0,8468.0,1.0
2021-01-05 09:31:08.650,0.0183,0.0197,60.0,0.0182,1.0,8468.0,1.0
2021-01-05 09:31:11.701,0.0183,0.0197,60.0,0.0182,21.0,8468.0,1.0
2021-01-05 09:31:12.171,0.0183,0.0197,60.0,0.0182,1.0,8468.0,1.0
2021-01-05 09:31:12.621,0.0183,0.0197,60.0,0.0182,21.0,8468.0,1.0
2021-01-05 09:31:14.200,0.0183,0.0197,60.0,0.0183,1.0,8468.0,1.0
2021-01-05 09:31:14.690,0.0183,0.0197,60.0,0.0183,41.0,8468.0,1.0
2021-01-05 09:31:16.180,0.0183,0.0197,60.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:16.711,0.0183,0.0197,60.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:17.201,0.0183,0.0197,60.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:19.150,0.0183,0.0197,40.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:19.721,0.0183,0.0197,60.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:20.701,0.0183,0.0197,60.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:23.171,0.0183,0.0197,60.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:23.640,0.0183,0.0196,14.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:24.161,0.0183,0.0196,34.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:25.150,0.0183,0.0196,34.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:26.101,0.0183,0.019,20.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:26.670,0.0183,0.019,40.0,0.0184,1.0,8468.0,1.0
2021-01-05 09:31:27.171,0.0183,0.019,60.0,0.0183,1.0,8468.0,1.0
2021-01-05 09:31:27.601,0.0183,0.019,60.0,0.0183,1.0,8468.0,1.0
2021-01-05 09:31:28.091,0.0183,0.019,60.0,0.0183,1.0,8468.0,1.0
