,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.721,1.0,0.7087,1.0,3870.0,
2021-01-05 09:30:00.451,0.721,0.7478,1.0,0.7186,20.0,3871.0,1.0
2021-01-05 09:30:00.991,0.721,0.7553,1.0,0.71,1.0,3871.0,1.0
2021-01-05 09:30:01.481,0.721,0.7229,10.0,0.7166,10.0,3871.0,1.0
2021-01-05 09:30:01.800,0.721,0.7224,20.0,0.717,10.0,3871.0,1.0
2021-01-05 09:30:02.511,0.721,0.7211,20.0,0.7163,10.0,3871.0,1.0
2021-01-05 09:30:03.010,0.721,0.7211,20.0,0.717,10.0,3871.0,1.0
2021-01-05 09:30:03.471,0.721,0.7224,20.0,0.7169,20.0,3871.0,1.0
2021-01-05 09:30:03.980,0.721,0.7224,30.0,0.7169,20.0,3871.0,1.0
2021-01-05 09:30:04.430,0.721,0.7208,10.0,0.7158,20.0,3871.0,1.0
2021-01-05 09:30:05.010,0.721,0.7204,10.0,0.7147,20.0,3871.0,1.0
2021-01-05 09:30:05.481,0.721,0.72,10.0,0.7147,20.0,3871.0,1.0
2021-01-05 09:30:05.990,0.721,0.719,20.0,0.7137,20.0,3871.0,1.0
2021-01-05 09:30:06.480,0.721,0.7174,10.0,0.7122,20.0,3871.0,1.0
2021-01-05 09:30:06.971,0.721,0.7167,20.0,0.7111,20.0,3871.0,1.0
2021-01-05 09:30:07.471,0.721,0.7167,20.0,0.7107,10.0,3871.0,1.0
2021-01-05 09:30:08.001,0.721,0.7167,20.0,0.7107,20.0,3871.0,1.0
2021-01-05 09:30:08.520,0.721,0.7162,20.0,0.7108,10.0,3871.0,1.0
2021-01-05 09:30:08.960,0.721,0.7162,20.0,0.7108,20.0,3871.0,1.0
2021-01-05 09:30:09.490,0.721,0.7161,10.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:10.501,0.721,0.7155,10.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:11.000,0.721,0.7154,10.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:11.521,0.721,0.7148,10.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:11.980,0.721,0.7141,10.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:12.521,0.721,0.7141,20.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:12.900,0.721,0.7159,10.0,0.71,11.0,3871.0,1.0
2021-01-05 09:30:13.501,0.721,0.7159,20.0,0.7106,10.0,3871.0,1.0
2021-01-05 09:30:13.941,0.721,0.7161,10.0,0.7106,20.0,3871.0,1.0
2021-01-05 09:30:14.521,0.721,0.7161,20.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:15.040,0.721,0.7161,20.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:15.520,0.721,0.7161,20.0,0.71,31.0,3871.0,1.0
2021-01-05 09:30:15.991,0.721,0.7156,10.0,0.71,21.0,3871.0,1.0
2021-01-05 09:30:16.531,0.721,0.7156,20.0,0.7106,10.0,3871.0,1.0
2021-01-05 09:30:17.021,0.721,0.7161,20.0,0.7108,10.0,3871.0,1.0
2021-01-05 09:30:17.641,0.721,0.7169,20.0,0.7113,10.0,3871.0,1.0
2021-01-05 09:30:18.231,0.721,0.7189,10.0,0.7117,30.0,3871.0,1.0
2021-01-05 09:30:19.241,0.721,0.7191,10.0,0.7123,10.0,3871.0,1.0
2021-01-05 09:30:19.741,0.721,0.7191,10.0,0.7123,30.0,3871.0,1.0
2021-01-05 09:30:20.240,0.721,0.719,10.0,0.7127,10.0,3871.0,1.0
2021-01-05 09:30:20.740,0.721,0.7183,10.0,0.7123,20.0,3871.0,1.0
2021-01-05 09:30:21.241,0.721,0.7178,10.0,0.7123,20.0,3871.0,1.0
2021-01-05 09:30:21.741,0.721,0.7187,20.0,0.7118,10.0,3871.0,1.0
2021-01-05 09:30:22.240,0.721,0.7174,10.0,0.7117,20.0,3871.0,1.0
2021-01-05 09:30:22.671,0.721,0.7178,20.0,0.7115,10.0,3871.0,1.0
2021-01-05 09:30:23.170,0.721,0.7178,10.0,0.7111,20.0,3871.0,1.0
2021-01-05 09:30:23.670,0.721,0.7169,10.0,0.7111,20.0,3871.0,1.0
2021-01-05 09:30:24.140,0.721,0.7166,10.0,0.7111,20.0,3871.0,1.0
2021-01-05 09:30:24.661,0.721,0.7159,10.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:25.160,0.721,0.7155,10.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:25.671,0.721,0.7159,20.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:26.670,0.721,0.7159,30.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:27.170,0.721,0.7157,10.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:27.671,0.721,0.7159,20.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:28.161,0.721,0.7159,20.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:29.150,0.721,0.7157,10.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:30.620,0.721,0.7159,20.0,0.7103,20.0,3871.0,1.0
2021-01-05 09:30:31.121,0.721,0.7165,10.0,0.7107,10.0,3871.0,1.0
2021-01-05 09:30:31.661,0.721,0.7165,20.0,0.7108,10.0,3871.0,1.0
2021-01-05 09:30:32.140,0.721,0.7166,10.0,0.7108,30.0,3871.0,1.0
2021-01-05 09:30:32.631,0.721,0.717,20.0,0.7108,20.0,3871.0,1.0
2021-01-05 09:30:33.171,0.721,0.717,20.0,0.7108,20.0,3871.0,1.0
2021-01-05 09:30:33.651,0.721,0.7179,10.0,0.7109,10.0,3871.0,1.0
2021-01-05 09:30:34.141,0.721,0.7179,10.0,0.7109,30.0,3871.0,1.0
2021-01-05 09:30:34.670,0.721,0.7179,10.0,0.7109,30.0,3871.0,1.0
2021-01-05 09:30:36.170,0.7109,0.7169,10.0,0.7111,10.0,3871.0,3.0
2021-01-05 09:30:36.691,0.7109,0.7172,20.0,0.7114,10.0,3871.0,3.0
2021-01-05 09:30:37.171,0.7109,0.7179,10.0,0.7114,30.0,3871.0,3.0
2021-01-05 09:30:37.670,0.7109,0.7174,10.0,0.7114,20.0,3871.0,3.0
2021-01-05 09:30:38.141,0.7109,0.7174,30.0,0.7111,10.0,3871.0,3.0
2021-01-05 09:30:38.700,0.7109,0.7174,20.0,0.7117,10.0,3871.0,3.0
2021-01-05 09:30:39.201,0.7109,0.7174,20.0,0.7111,10.0,3871.0,3.0
2021-01-05 09:30:39.680,0.7109,0.7172,10.0,0.7113,10.0,3871.0,3.0
2021-01-05 09:30:40.170,0.7109,0.7174,20.0,0.7112,10.0,3871.0,3.0
2021-01-05 09:30:41.701,0.7109,0.7174,20.0,0.7112,10.0,3871.0,3.0
2021-01-05 09:30:42.181,0.7109,0.7174,20.0,0.7117,10.0,3871.0,3.0
2021-01-05 09:30:42.671,0.7109,0.7174,20.0,0.7122,10.0,3871.0,3.0
2021-01-05 09:30:43.180,0.7122,0.718,20.0,0.7123,10.0,3872.0,4.0
2021-01-05 09:30:43.681,0.7122,0.718,20.0,0.7123,10.0,3872.0,4.0
2021-01-05 09:30:44.181,0.7122,0.7185,30.0,0.7129,10.0,3872.0,4.0
2021-01-05 09:30:44.650,0.7122,0.7185,30.0,0.7129,30.0,3872.0,4.0
2021-01-05 09:30:45.161,0.7122,0.7185,30.0,0.7129,30.0,3872.0,4.0
2021-01-05 09:30:46.200,0.7122,0.7185,20.0,0.7132,10.0,3872.0,4.0
2021-01-05 09:30:47.191,0.7122,0.7195,10.0,0.7134,10.0,3872.0,4.0
2021-01-05 09:30:47.691,0.7122,0.7196,20.0,0.7146,10.0,3872.0,4.0
2021-01-05 09:30:48.200,0.7122,0.7203,30.0,0.7146,20.0,3872.0,4.0
2021-01-05 09:30:48.350,0.7146,0.7203,30.0,0.7146,19.0,3873.0,5.0
2021-01-05 09:30:49.210,0.7146,0.7201,10.0,0.7146,20.0,3873.0,5.0
2021-01-05 09:30:49.700,0.7146,0.7203,30.0,0.7145,10.0,3873.0,5.0
2021-01-05 09:30:50.171,0.7146,0.7203,30.0,0.715,10.0,3873.0,5.0
2021-01-05 09:30:50.720,0.7146,0.7201,10.0,0.7145,20.0,3873.0,5.0
2021-01-05 09:30:51.181,0.7146,0.7201,10.0,0.715,20.0,3873.0,5.0
2021-01-05 09:30:51.721,0.7146,0.7203,30.0,0.7145,20.0,3873.0,5.0
