,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.9535,1.0,0.9033,1.0,1125.0,
2021-01-05 09:30:00.451,,0.9339,20.0,0.9035,1.0,1125.0,
2021-01-05 09:30:00.991,,0.9713,1.0,0.9261,20.0,1125.0,
2021-01-05 09:30:01.481,,0.9379,10.0,0.9286,10.0,1125.0,
2021-01-05 09:30:01.990,,0.9376,30.0,0.9298,20.0,1125.0,
2021-01-05 09:30:02.511,,0.9376,20.0,0.931,20.0,1125.0,
2021-01-05 09:30:03.010,,0.9381,30.0,0.931,20.0,1125.0,
2021-01-05 09:30:03.471,,0.9363,10.0,0.9298,20.0,1125.0,
2021-01-05 09:30:03.980,,0.9366,20.0,0.929,30.0,1125.0,
2021-01-05 09:30:04.430,,0.9376,20.0,0.9306,10.0,1125.0,
2021-01-05 09:30:05.010,,0.9394,20.0,0.9315,20.0,1125.0,
2021-01-05 09:30:05.481,,0.9394,20.0,0.9315,20.0,1125.0,
2021-01-05 09:30:05.990,,0.9414,10.0,0.9325,20.0,1125.0,
2021-01-05 09:30:06.480,,0.9409,20.0,0.934,10.0,1125.0,
2021-01-05 09:30:06.971,,0.9431,20.0,0.9353,20.0,1125.0,
2021-01-05 09:30:07.471,,0.9431,20.0,0.9353,20.0,1125.0,
2021-01-05 09:30:08.001,,0.9436,20.0,0.9353,20.0,1125.0,
2021-01-05 09:30:08.520,,0.9435,10.0,0.9358,20.0,1125.0,
2021-01-05 09:30:08.960,,0.9436,20.0,0.9353,20.0,1125.0,
2021-01-05 09:30:09.490,,0.9436,20.0,0.9359,20.0,1125.0,
2021-01-05 09:30:09.970,,0.9436,20.0,0.9359,20.0,1125.0,
2021-01-05 09:30:11.000,,0.9445,20.0,0.9367,20.0,1125.0,
2021-01-05 09:30:11.521,,0.9445,20.0,0.9367,20.0,1125.0,
2021-01-05 09:30:11.980,,0.9445,20.0,0.9372,10.0,1125.0,
2021-01-05 09:30:12.521,,0.9445,20.0,0.9372,20.0,1125.0,
2021-01-05 09:30:12.900,,0.9443,10.0,0.9354,10.0,1125.0,
2021-01-05 09:30:13.501,,0.9428,20.0,0.9355,20.0,1125.0,
2021-01-05 09:30:13.941,,0.9434,20.0,0.9355,20.0,1125.0,
2021-01-05 09:30:14.521,,0.9434,20.0,0.9355,20.0,1125.0,
2021-01-05 09:30:15.040,,0.9429,20.0,0.9355,20.0,1125.0,
2021-01-05 09:30:15.520,,0.9429,20.0,0.9355,20.0,1125.0,
2021-01-05 09:30:15.991,,0.9429,20.0,0.9357,10.0,1125.0,
2021-01-05 09:30:16.531,,0.9434,20.0,0.9357,20.0,1125.0,
2021-01-05 09:30:17.021,,0.9425,20.0,0.9349,10.0,1125.0,
2021-01-05 09:30:17.641,,0.9419,20.0,0.9349,20.0,1125.0,
2021-01-05 09:30:18.231,,0.9404,20.0,0.9327,20.0,1125.0,
2021-01-05 09:30:18.750,,0.9404,20.0,0.9327,20.0,1125.0,
2021-01-05 09:30:19.251,,0.9404,20.0,0.9322,30.0,1125.0,
2021-01-05 09:30:19.741,,0.9398,20.0,0.9322,30.0,1125.0,
2021-01-05 09:30:20.740,,0.9404,20.0,0.9328,10.0,1125.0,
2021-01-05 09:30:21.241,,0.941,20.0,0.9335,10.0,1125.0,
2021-01-05 09:30:21.741,,0.9403,20.0,0.9327,20.0,1125.0,
2021-01-05 09:30:22.240,,0.9416,20.0,0.934,10.0,1125.0,
2021-01-05 09:30:22.671,,0.9411,20.0,0.9338,20.0,1125.0,
2021-01-05 09:30:23.170,,0.9411,20.0,0.9333,20.0,1125.0,
2021-01-05 09:30:23.670,,0.9423,20.0,0.9345,10.0,1125.0,
2021-01-05 09:30:24.661,,0.9434,20.0,0.9356,20.0,1125.0,
2021-01-05 09:30:27.170,,0.9439,20.0,0.9356,20.0,1125.0,
2021-01-05 09:30:29.650,,0.9439,20.0,0.9356,20.0,1125.0,
2021-01-05 09:30:30.171,,0.9434,20.0,0.9356,20.0,1125.0,
2021-01-05 09:30:30.620,,0.9429,20.0,0.9356,20.0,1125.0,
2021-01-05 09:30:31.121,,0.9429,20.0,0.935,20.0,1125.0,
2021-01-05 09:30:32.140,,0.9423,20.0,0.9346,10.0,1125.0,
2021-01-05 09:30:32.631,,0.9416,20.0,0.9344,20.0,1125.0,
2021-01-05 09:30:33.671,,0.9416,20.0,0.9337,20.0,1125.0,
2021-01-05 09:30:34.670,,0.9416,20.0,0.9337,20.0,1125.0,
2021-01-05 09:30:36.170,,0.9423,20.0,0.9346,10.0,1125.0,
2021-01-05 09:30:36.691,,0.9423,20.0,0.9345,20.0,1125.0,
2021-01-05 09:30:38.700,,0.9418,20.0,0.9337,20.0,1125.0,
2021-01-05 09:30:39.201,,0.9423,20.0,0.9343,20.0,1125.0,
2021-01-05 09:30:42.671,,0.9416,20.0,0.9337,20.0,1125.0,
