,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.6682,1.0,0.6002,1.0,2568.0,
2021-01-05 09:30:00.451,,0.6721,1.0,0.6002,1.0,2568.0,
2021-01-05 09:30:00.991,,0.696,1.0,0.5869,1.0,2568.0,
2021-01-05 09:30:01.481,,0.696,1.0,0.5869,1.0,2568.0,
2021-01-05 09:30:02.511,,0.6358,20.0,0.5869,1.0,2568.0,
2021-01-05 09:30:02.611,,0.6358,20.0,0.6237,20.0,2568.0,
2021-01-05 09:30:03.471,,0.637,20.0,0.6245,20.0,2568.0,
2021-01-05 09:30:03.980,,0.637,20.0,0.6254,20.0,2568.0,
2021-01-05 09:30:04.430,,0.637,20.0,0.6245,20.0,2568.0,
2021-01-05 09:30:05.010,,0.637,20.0,0.5869,1.0,2568.0,
2021-01-05 09:30:05.481,,0.6354,20.0,0.6232,20.0,2568.0,
2021-01-05 09:30:05.990,,0.6354,20.0,0.5869,1.0,2568.0,
2021-01-05 09:30:06.971,,0.6323,20.0,0.6201,20.0,2568.0,
2021-01-05 09:30:10.501,,0.6314,20.0,0.6192,20.0,2568.0,
2021-01-05 09:30:11.521,,0.6307,20.0,0.6192,20.0,2568.0,
2021-01-05 09:30:12.521,,0.6307,20.0,0.6184,20.0,2568.0,
2021-01-05 09:30:13.000,,0.696,1.0,0.6184,20.0,2568.0,
2021-01-05 09:30:13.501,,0.6318,20.0,0.6196,20.0,2568.0,
2021-01-05 09:30:15.520,,0.6325,20.0,0.6203,20.0,2568.0,
2021-01-05 09:30:17.641,,0.6342,20.0,0.622,20.0,2568.0,
2021-01-05 09:30:18.231,,0.6342,20.0,0.622,20.0,2568.0,
2021-01-05 09:30:22.240,,0.6332,20.0,0.6211,20.0,2568.0,
2021-01-05 09:30:23.670,,0.6332,20.0,0.6203,20.0,2568.0,
2021-01-05 09:30:24.161,,0.6324,20.0,0.6203,20.0,2568.0,
2021-01-05 09:30:24.661,,0.6324,20.0,0.6203,20.0,2568.0,
2021-01-05 09:30:25.160,,0.6324,20.0,0.6196,20.0,2568.0,
2021-01-05 09:30:25.671,,0.6314,20.0,0.6196,20.0,2568.0,
2021-01-05 09:30:29.661,,0.6314,20.0,0.6196,20.0,2568.0,
2021-01-05 09:30:30.151,,0.6314,20.0,0.6196,20.0,2568.0,
2021-01-05 09:30:30.620,,0.6324,20.0,0.6196,20.0,2568.0,
2021-01-05 09:30:31.661,,0.6324,20.0,0.6206,20.0,2568.0,
2021-01-05 09:30:32.631,,0.6333,20.0,0.6206,20.0,2568.0,
2021-01-05 09:30:33.671,,0.6333,20.0,0.6213,20.0,2568.0,
2021-01-05 09:30:34.670,,0.6333,20.0,0.6213,20.0,2568.0,
2021-01-05 09:30:35.121,,0.6333,20.0,0.6213,20.0,2568.0,
2021-01-05 09:30:36.170,,0.6333,20.0,0.6206,20.0,2568.0,
2021-01-05 09:30:37.670,,0.6327,10.0,0.6206,20.0,2568.0,
2021-01-05 09:30:43.180,,0.6327,10.0,0.6214,20.0,2568.0,
2021-01-05 09:30:43.681,,0.6327,10.0,0.6214,20.0,2568.0,
2021-01-05 09:30:46.200,,0.6327,10.0,0.6223,20.0,2568.0,
2021-01-05 09:30:47.691,,0.6327,10.0,0.623,20.0,2568.0,
2021-01-05 09:30:49.210,,0.6327,10.0,0.6223,20.0,2568.0,
2021-01-05 09:30:50.171,,0.6327,10.0,0.6233,20.0,2568.0,
2021-01-05 09:30:50.720,,0.6327,10.0,0.6223,20.0,2568.0,
2021-01-05 09:30:51.181,,0.6327,10.0,0.6233,20.0,2568.0,
2021-01-05 09:30:59.171,,0.6327,10.0,0.6223,20.0,2568.0,
2021-01-05 09:31:00.161,,0.6327,10.0,0.623,20.0,2568.0,
2021-01-05 09:31:01.150,,0.6327,10.0,0.6223,20.0,2568.0,
2021-01-05 09:31:02.170,,0.6327,10.0,0.6198,10.0,2568.0,
2021-01-05 09:31:02.681,,0.6327,30.0,0.6215,20.0,2568.0,
2021-01-05 09:31:03.680,,0.6327,30.0,0.6208,20.0,2568.0,
2021-01-05 09:31:06.681,,0.6327,30.0,0.6219,20.0,2568.0,
2021-01-05 09:31:08.650,,0.6327,30.0,0.6229,20.0,2568.0,
