,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.5566,1.0,0.53,1.0,3167.0,
2021-01-05 09:30:00.451,,0.5566,1.0,0.53,1.0,3167.0,
2021-01-05 09:30:00.991,0.5566,0.6149,1.0,0.5185,1.0,3168.0,1.0
2021-01-05 09:30:01.481,0.5566,0.6149,1.0,0.5185,1.0,3168.0,1.0
2021-01-05 09:30:03.471,0.5566,0.563,20.0,0.5515,20.0,3168.0,1.0
2021-01-05 09:30:04.430,0.5566,0.5623,20.0,0.5507,20.0,3168.0,1.0
2021-01-05 09:30:05.010,0.5566,0.5623,20.0,0.5185,1.0,3168.0,1.0
2021-01-05 09:30:05.481,0.5566,0.5609,20.0,0.5494,20.0,3168.0,1.0
2021-01-05 09:30:05.990,0.5566,0.5609,20.0,0.5185,1.0,3168.0,1.0
2021-01-05 09:30:06.480,0.5566,0.5597,20.0,0.5482,20.0,3168.0,1.0
2021-01-05 09:30:06.971,0.5566,0.5597,20.0,0.5185,1.0,3168.0,1.0
2021-01-05 09:30:07.471,0.5566,0.558,20.0,0.5465,20.0,3168.0,1.0
2021-01-05 09:30:10.501,0.5566,0.5571,20.0,0.5456,20.0,3168.0,1.0
2021-01-05 09:30:12.521,0.5566,0.5563,20.0,0.5448,20.0,3168.0,1.0
2021-01-05 09:30:13.000,0.5566,0.6149,1.0,0.5448,20.0,3168.0,1.0
2021-01-05 09:30:13.501,0.5566,0.5575,20.0,0.546,20.0,3168.0,1.0
2021-01-05 09:30:15.520,0.5566,0.5582,20.0,0.546,20.0,3168.0,1.0
2021-01-05 09:30:16.531,0.5566,0.5582,20.0,0.5467,20.0,3168.0,1.0
2021-01-05 09:30:17.021,0.5566,0.6149,1.0,0.546,20.0,3168.0,1.0
2021-01-05 09:30:17.641,0.5566,0.5588,20.0,0.5472,20.0,3168.0,1.0
2021-01-05 09:30:18.231,0.5566,0.5588,20.0,0.5482,20.0,3168.0,1.0
2021-01-05 09:30:19.251,0.5566,0.5601,20.0,0.5482,20.0,3168.0,1.0
2021-01-05 09:30:22.240,0.5566,0.5589,20.0,0.5473,20.0,3168.0,1.0
2021-01-05 09:30:24.161,0.5566,0.5581,20.0,0.5466,20.0,3168.0,1.0
2021-01-05 09:30:24.661,0.5566,0.5581,20.0,0.5466,20.0,3168.0,1.0
2021-01-05 09:30:25.160,0.5566,0.5581,20.0,0.5459,20.0,3168.0,1.0
2021-01-05 09:30:25.671,0.5566,0.5572,20.0,0.5459,20.0,3168.0,1.0
2021-01-05 09:30:27.671,0.5566,0.5572,20.0,0.5459,20.0,3168.0,1.0
2021-01-05 09:30:30.620,0.5566,0.5581,20.0,0.5459,20.0,3168.0,1.0
2021-01-05 09:30:31.121,0.5566,0.5581,20.0,0.5459,20.0,3168.0,1.0
2021-01-05 09:30:31.631,0.5566,0.5581,20.0,0.5466,20.0,3168.0,1.0
2021-01-05 09:30:32.140,0.5566,0.5581,20.0,0.5466,20.0,3168.0,1.0
2021-01-05 09:30:32.551,0.5566,0.559,20.0,0.5474,20.0,3168.0,1.0
2021-01-05 09:30:33.171,0.5566,0.559,20.0,0.5474,20.0,3168.0,1.0
2021-01-05 09:30:33.651,0.5566,0.559,20.0,0.5474,20.0,3168.0,1.0
2021-01-05 09:30:36.170,0.5566,0.559,20.0,0.5466,20.0,3168.0,1.0
2021-01-05 09:30:36.681,0.5566,0.5589,13.0,0.5466,20.0,3168.0,1.0
2021-01-05 09:30:37.670,0.5566,0.5584,10.0,0.547,10.0,3168.0,1.0
2021-01-05 09:30:38.141,0.5566,0.5584,10.0,0.547,10.0,3168.0,1.0
2021-01-05 09:30:38.700,0.5566,0.5583,13.0,0.5473,20.0,3168.0,1.0
2021-01-05 09:30:39.680,0.5566,0.5583,33.0,0.5473,20.0,3168.0,1.0
2021-01-05 09:30:43.681,0.5566,0.5583,33.0,0.5473,20.0,3168.0,1.0
2021-01-05 09:30:44.181,0.5566,0.5583,33.0,0.548,20.0,3168.0,1.0
2021-01-05 09:30:44.650,0.5566,0.5583,33.0,0.548,20.0,3168.0,1.0
2021-01-05 09:30:45.161,0.5566,0.5583,33.0,0.548,20.0,3168.0,1.0
2021-01-05 09:30:47.691,0.5566,0.5583,33.0,0.549,20.0,3168.0,1.0
2021-01-05 09:30:48.200,0.5566,0.5583,33.0,0.549,20.0,3168.0,1.0
2021-01-05 09:30:48.240,0.5566,0.5583,33.0,0.549,20.0,3168.0,1.0
2021-01-05 09:30:50.171,0.5566,0.5583,33.0,0.5493,10.0,3168.0,1.0
2021-01-05 09:30:51.181,0.5566,0.5583,33.0,0.5493,10.0,3168.0,1.0
2021-01-05 09:30:55.081,0.5566,0.5583,33.0,0.5497,20.0,3168.0,1.0
2021-01-05 09:30:58.140,0.5566,0.5583,33.0,0.5493,10.0,3168.0,1.0
2021-01-05 09:30:59.171,0.5566,0.5583,33.0,0.5493,10.0,3168.0,1.0
2021-01-05 09:31:01.680,0.5566,0.5583,33.0,0.549,20.0,3168.0,1.0
2021-01-05 09:31:02.170,0.5566,0.5583,33.0,0.547,30.0,3168.0,1.0
2021-01-05 09:31:02.681,0.5566,0.5583,33.0,0.5477,20.0,3168.0,1.0
2021-01-05 09:31:03.131,0.5566,0.5583,33.0,0.5477,20.0,3168.0,1.0
2021-01-05 09:31:03.680,0.5566,0.5583,33.0,0.547,30.0,3168.0,1.0
2021-01-05 09:31:04.181,0.5566,0.5583,33.0,0.547,30.0,3168.0,1.0
2021-01-05 09:31:04.671,0.5566,0.5583,33.0,0.547,30.0,3168.0,1.0
2021-01-05 09:31:06.681,0.5566,0.5583,33.0,0.5481,20.0,3168.0,1.0
