,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.5544,1.0,0.5345,1.0,741.0,
2021-01-05 09:30:00.451,,0.5445,20.0,0.5362,20.0,741.0,
2021-01-05 09:30:00.991,,0.5418,20.0,0.5335,20.0,741.0,
2021-01-05 09:30:01.481,0.5418,0.5418,19.0,0.5212,1.0,742.0,1.0
2021-01-05 09:30:01.990,0.5418,0.5411,20.0,0.5328,20.0,742.0,1.0
2021-01-05 09:30:02.211,0.5418,0.54,20.0,0.5319,20.0,742.0,1.0
2021-01-05 09:30:03.010,0.5418,0.5411,20.0,0.5327,20.0,742.0,1.0
2021-01-05 09:30:03.980,0.5418,0.542,20.0,0.5337,20.0,742.0,1.0
2021-01-05 09:30:04.430,0.5418,0.541,20.0,0.5327,20.0,742.0,1.0
2021-01-05 09:30:05.010,0.5418,0.5394,20.0,0.5311,20.0,742.0,1.0
2021-01-05 09:30:05.990,0.5418,0.5384,20.0,0.5212,1.0,742.0,1.0
2021-01-05 09:30:06.480,0.5418,0.5394,20.0,0.5212,1.0,742.0,1.0
2021-01-05 09:30:08.960,0.5418,0.5394,20.0,0.5212,1.0,742.0,1.0
2021-01-05 09:30:09.490,0.5418,0.5353,20.0,0.527,20.0,742.0,1.0
2021-01-05 09:30:11.000,0.5418,0.5346,20.0,0.5263,20.0,742.0,1.0
2021-01-05 09:30:13.000,0.5418,0.5353,20.0,0.5273,20.0,742.0,1.0
2021-01-05 09:30:13.501,0.5418,0.5361,20.0,0.5279,20.0,742.0,1.0
2021-01-05 09:30:15.991,0.5418,0.5361,20.0,0.5279,20.0,742.0,1.0
2021-01-05 09:30:17.021,0.5418,0.537,20.0,0.5288,20.0,742.0,1.0
2021-01-05 09:30:18.231,0.5418,0.5384,20.0,0.5301,20.0,742.0,1.0
2021-01-05 09:30:19.251,0.5418,0.5384,20.0,0.5306,20.0,742.0,1.0
2021-01-05 09:30:19.741,0.5418,0.5391,20.0,0.5306,20.0,742.0,1.0
2021-01-05 09:30:20.740,0.5418,0.5384,20.0,0.5301,20.0,742.0,1.0
2021-01-05 09:30:21.241,0.5418,0.5384,20.0,0.5301,20.0,742.0,1.0
2021-01-05 09:30:21.741,0.5418,0.5384,20.0,0.5301,20.0,742.0,1.0
2021-01-05 09:30:22.240,0.5418,0.5374,20.0,0.5291,20.0,742.0,1.0
2021-01-05 09:30:22.671,0.5418,0.5379,20.0,0.5296,20.0,742.0,1.0
2021-01-05 09:30:23.670,0.5418,0.5369,20.0,0.5286,20.0,742.0,1.0
2021-01-05 09:30:24.161,0.5418,0.5369,20.0,0.5286,20.0,742.0,1.0
2021-01-05 09:30:24.661,0.5418,0.5363,20.0,0.528,20.0,742.0,1.0
2021-01-05 09:30:25.160,0.5418,0.5358,20.0,0.5275,20.0,742.0,1.0
2021-01-05 09:30:26.601,0.5418,0.5353,20.0,0.5275,20.0,742.0,1.0
2021-01-05 09:30:27.671,0.5418,0.5358,20.0,0.5275,20.0,742.0,1.0
2021-01-05 09:30:28.161,0.5418,0.5358,20.0,0.5275,20.0,742.0,1.0
2021-01-05 09:30:28.641,0.5418,0.5353,20.0,0.5275,20.0,742.0,1.0
2021-01-05 09:30:29.150,0.5418,0.5353,20.0,0.527,20.0,742.0,1.0
2021-01-05 09:30:29.661,0.5418,0.5353,20.0,0.527,20.0,742.0,1.0
2021-01-05 09:30:30.171,0.5418,0.5358,20.0,0.527,20.0,742.0,1.0
2021-01-05 09:30:30.620,0.5418,0.5358,20.0,0.528,20.0,742.0,1.0
2021-01-05 09:30:31.121,0.5418,0.5358,20.0,0.528,20.0,742.0,1.0
2021-01-05 09:30:31.661,0.5418,0.5365,20.0,0.528,20.0,742.0,1.0
2021-01-05 09:30:32.140,0.5418,0.5365,20.0,0.5285,20.0,742.0,1.0
2021-01-05 09:30:32.551,0.5418,0.5365,20.0,0.5292,20.0,742.0,1.0
2021-01-05 09:30:33.171,0.5418,0.5365,20.0,0.5292,20.0,742.0,1.0
2021-01-05 09:30:33.671,0.5418,0.5365,20.0,0.5292,20.0,742.0,1.0
2021-01-05 09:30:36.170,0.5418,0.5365,20.0,0.5285,20.0,742.0,1.0
2021-01-05 09:30:38.700,0.5418,0.5365,20.0,0.529,20.0,742.0,1.0
