,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.9089,1.0,0.8867,1.0,393.0,
2021-01-05 09:30:00.451,0.9089,0.9438,20.0,0.9412,1.0,392.0,1.0
2021-01-05 09:30:00.991,0.9089,1.028,1.0,0.9366,20.0,392.0,1.0
2021-01-05 09:30:01.481,0.9089,1.028,1.0,0.9366,20.0,392.0,1.0
2021-01-05 09:30:01.990,0.9089,0.9514,20.0,0.9399,20.0,392.0,1.0
2021-01-05 09:30:02.501,0.9089,0.9524,20.0,0.941,20.0,392.0,1.0
2021-01-05 09:30:03.471,0.9089,0.9501,20.0,0.9387,20.0,392.0,1.0
2021-01-05 09:30:04.430,0.9089,0.951,20.0,0.9396,20.0,392.0,1.0
2021-01-05 09:30:05.010,0.9089,1.028,1.0,0.9396,20.0,392.0,1.0
2021-01-05 09:30:05.481,0.9089,0.9525,20.0,0.9411,20.0,392.0,1.0
2021-01-05 09:30:05.990,0.9089,1.028,1.0,0.9411,20.0,392.0,1.0
2021-01-05 09:30:06.480,0.9089,0.954,20.0,0.9426,20.0,392.0,1.0
2021-01-05 09:30:06.971,0.9089,0.9561,20.0,0.9447,20.0,392.0,1.0
2021-01-05 09:30:11.521,0.9089,0.9571,20.0,0.9457,20.0,392.0,1.0
2021-01-05 09:30:13.000,0.9089,0.9556,20.0,0.9447,20.0,392.0,1.0
2021-01-05 09:30:13.501,0.9089,0.9556,20.0,0.9436,20.0,392.0,1.0
2021-01-05 09:30:15.520,0.9089,0.9547,20.0,0.9436,20.0,392.0,1.0
2021-01-05 09:30:17.021,0.9089,0.9547,20.0,0.9425,20.0,392.0,1.0
2021-01-05 09:30:17.641,0.9089,0.9539,20.0,0.9425,20.0,392.0,1.0
2021-01-05 09:30:18.231,0.9089,0.9526,20.0,0.9425,20.0,392.0,1.0
2021-01-05 09:30:18.750,0.9089,0.9526,20.0,0.9425,20.0,392.0,1.0
2021-01-05 09:30:19.251,0.9089,0.9526,20.0,0.9412,20.0,392.0,1.0
2021-01-05 09:30:19.751,0.9089,0.9518,20.0,0.9404,20.0,392.0,1.0
2021-01-05 09:30:20.740,0.9089,0.9526,20.0,0.9412,20.0,392.0,1.0
2021-01-05 09:30:21.241,0.9089,0.9526,20.0,0.9412,20.0,392.0,1.0
2021-01-05 09:30:22.240,0.9089,0.9536,20.0,0.9422,20.0,392.0,1.0
2021-01-05 09:30:24.161,0.9089,0.9546,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:24.661,0.9089,0.9546,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:25.160,0.9089,0.9546,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:25.671,0.9089,0.9556,20.0,0.9441,20.0,392.0,1.0
2021-01-05 09:30:27.671,0.9089,0.9556,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:28.161,0.9089,0.9556,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:30.151,0.9089,0.9556,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:30.620,0.9089,0.9544,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:31.121,0.9089,0.9544,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:31.631,0.9089,0.9544,20.0,0.9432,20.0,392.0,1.0
2021-01-05 09:30:32.140,0.9089,0.9544,20.0,0.9424,20.0,392.0,1.0
2021-01-05 09:30:32.631,0.9089,0.9531,20.0,0.9424,20.0,392.0,1.0
2021-01-05 09:30:33.171,0.9089,0.9531,20.0,0.9424,20.0,392.0,1.0
2021-01-05 09:30:33.671,0.9089,0.9531,20.0,0.9424,20.0,392.0,1.0
2021-01-05 09:30:34.141,0.9089,0.9531,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:34.670,0.9089,0.9531,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:35.121,0.9089,0.9531,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:35.680,0.9089,0.9531,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:36.170,0.9089,0.9544,20.0,0.9424,20.0,392.0,1.0
2021-01-05 09:30:36.691,0.9089,0.9544,20.0,0.9424,20.0,392.0,1.0
2021-01-05 09:30:37.171,0.9089,0.9534,20.0,0.9424,20.0,392.0,1.0
2021-01-05 09:30:38.141,0.9089,0.9534,20.0,0.9424,20.0,392.0,1.0
2021-01-05 09:30:38.700,0.9089,0.9534,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:39.201,0.9089,0.9534,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:39.680,0.9089,0.9534,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:43.180,0.9089,0.9534,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:44.181,0.9089,0.9522,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:44.650,0.9089,0.9522,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:45.161,0.9089,0.9522,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:47.691,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:48.200,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:48.711,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:50.171,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:52.651,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:55.081,0.9089,0.95,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:55.671,0.9089,0.95,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:56.170,0.9089,0.95,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:58.140,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:30:59.171,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:00.161,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:00.681,0.9089,0.951,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:01.140,0.9089,0.9519,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:01.680,0.9089,0.9519,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:02.170,0.9089,0.9535,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:02.681,0.9089,0.9523,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:03.131,0.9089,0.9523,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:03.680,0.9089,0.9523,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:04.181,0.9089,0.9535,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:04.671,0.9089,0.9535,20.0,0.9416,20.0,392.0,1.0
2021-01-05 09:31:05.190,0.9089,0.9535,20.0,0.9416,20.0,392.0,1.0
