,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.9286,1.0,0.8614,1.0,965.0,
2021-01-05 09:30:00.451,,0.9334,1.0,0.8614,1.0,965.0,
2021-01-05 09:30:00.991,,0.9627,1.0,0.8614,1.0,965.0,
2021-01-05 09:30:01.481,,0.9667,1.0,0.8152,1.0,965.0,
2021-01-05 09:30:01.990,,0.884,20.0,0.8704,20.0,965.0,
2021-01-05 09:30:02.511,,0.884,20.0,0.8152,1.0,965.0,
2021-01-05 09:30:03.010,,0.883,20.0,0.8694,20.0,965.0,
2021-01-05 09:30:03.471,,0.884,20.0,0.8694,20.0,965.0,
2021-01-05 09:30:03.980,,0.9667,1.0,0.8694,20.0,965.0,
2021-01-05 09:30:04.430,,0.884,20.0,0.8704,20.0,965.0,
2021-01-05 09:30:05.010,,0.9667,1.0,0.8152,1.0,965.0,
2021-01-05 09:30:05.481,,0.8825,20.0,0.8688,20.0,965.0,
2021-01-05 09:30:05.990,,0.9667,1.0,0.8152,1.0,965.0,
2021-01-05 09:30:06.480,,0.881,20.0,0.8674,20.0,965.0,
2021-01-05 09:30:06.971,,0.881,20.0,0.8152,1.0,965.0,
2021-01-05 09:30:07.471,,0.879,20.0,0.8654,20.0,965.0,
2021-01-05 09:30:10.501,,0.879,20.0,0.8644,20.0,965.0,
2021-01-05 09:30:11.000,,0.8777,20.0,0.8644,20.0,965.0,
2021-01-05 09:30:13.000,,0.879,20.0,0.8644,20.0,965.0,
2021-01-05 09:30:13.501,,0.879,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:15.520,,0.879,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:17.021,,0.88,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:17.641,,0.88,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:18.231,,0.88,20.0,0.8677,20.0,965.0,
2021-01-05 09:30:19.251,,0.8816,20.0,0.8677,20.0,965.0,
2021-01-05 09:30:22.240,,0.8802,20.0,0.8666,20.0,965.0,
2021-01-05 09:30:24.161,,0.8802,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:24.661,,0.8792,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:29.661,,0.8792,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:31.661,,0.8802,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:32.631,,0.8802,20.0,0.8668,20.0,965.0,
2021-01-05 09:30:36.691,,0.8802,20.0,0.8668,20.0,965.0,
2021-01-05 09:30:39.680,,0.8802,20.0,0.8655,20.0,965.0,
2021-01-05 09:30:42.671,,0.8802,20.0,0.8668,20.0,965.0,
2021-01-05 09:30:43.681,,0.8802,20.0,0.8668,20.0,965.0,
2021-01-05 09:30:44.181,,0.8812,20.0,0.8668,20.0,965.0,
2021-01-05 09:30:46.200,,0.8812,20.0,0.8681,20.0,965.0,
2021-01-05 09:30:50.171,,0.8812,20.0,0.8692,20.0,965.0,
2021-01-05 09:30:50.720,,0.8812,20.0,0.8681,20.0,965.0,
2021-01-05 09:30:52.651,,0.8812,20.0,0.8691,20.0,965.0,
2021-01-05 09:30:59.640,,0.8812,20.0,0.8681,20.0,965.0,
2021-01-05 09:31:01.150,,0.8812,20.0,0.8681,20.0,965.0,
2021-01-05 09:31:02.170,,0.8821,10.0,0.8639,10.0,965.0,
2021-01-05 09:31:02.681,,0.8808,20.0,0.8672,20.0,965.0,
2021-01-05 09:31:04.671,,0.8797,20.0,0.8661,20.0,965.0,
2021-01-05 09:31:06.160,,0.8808,20.0,0.8661,20.0,965.0,
2021-01-05 09:31:07.190,,0.8808,20.0,0.8675,20.0,965.0,
2021-01-05 09:31:08.650,,0.8821,30.0,0.8688,20.0,965.0,
2021-01-05 09:31:09.101,,0.8821,40.0,0.8675,20.0,965.0,
2021-01-05 09:31:09.701,,0.8817,14.0,0.8675,20.0,965.0,
2021-01-05 09:31:11.170,,0.8817,14.0,0.8685,20.0,965.0,
2021-01-05 09:31:12.711,,0.8817,14.0,0.8675,20.0,965.0,
2021-01-05 09:31:13.170,,0.8817,14.0,0.8685,20.0,965.0,
2021-01-05 09:31:14.690,,0.8817,14.0,0.8675,20.0,965.0,
2021-01-05 09:31:18.201,,0.8817,14.0,0.8685,20.0,965.0,
2021-01-05 09:31:19.150,,0.8817,14.0,0.8685,20.0,965.0,
2021-01-05 09:31:19.721,,0.8817,34.0,0.8685,20.0,965.0,
2021-01-05 09:31:20.701,,0.8817,34.0,0.8695,20.0,965.0,
2021-01-05 09:31:21.221,,0.8817,34.0,0.8685,20.0,965.0,
2021-01-05 09:31:22.620,,0.8817,34.0,0.8685,20.0,965.0,
2021-01-05 09:31:34.681,,0.8806,20.0,0.8685,20.0,965.0,
2021-01-05 09:31:36.181,,0.8806,20.0,0.8685,20.0,965.0,
2021-01-05 09:31:36.690,,0.8806,20.0,0.8685,20.0,965.0,
2021-01-05 09:31:38.190,,0.8806,20.0,0.8686,2.0,965.0,
2021-01-05 09:31:39.210,,0.8806,20.0,0.8687,2.0,965.0,
2021-01-05 09:31:39.710,,0.8806,20.0,0.8687,2.0,965.0,
2021-01-05 09:31:40.711,,0.8789,10.0,0.8687,2.0,965.0,
2021-01-05 09:31:41.191,,0.8789,30.0,0.8687,2.0,965.0,
2021-01-05 09:31:41.700,,0.8789,30.0,0.8696,20.0,965.0,
2021-01-05 09:31:42.211,,0.8789,30.0,0.8696,20.0,965.0,
2021-01-05 09:31:43.191,,0.8789,30.0,0.8691,10.0,965.0,
2021-01-05 09:31:44.190,,0.8789,30.0,0.8691,10.0,965.0,
2021-01-05 09:31:44.691,,0.8789,30.0,0.8688,10.0,965.0,
2021-01-05 09:31:45.700,,0.8789,30.0,0.8689,10.0,965.0,
2021-01-05 09:31:46.071,,0.8789,30.0,0.869,2.0,965.0,
2021-01-05 09:31:46.701,,0.8789,30.0,0.869,2.0,965.0,
2021-01-05 09:31:50.710,,0.8788,10.0,0.8713,10.0,965.0,
2021-01-05 09:31:51.210,,0.8788,10.0,0.8713,30.0,965.0,
2021-01-05 09:31:51.701,,0.8788,10.0,0.8714,2.0,965.0,
2021-01-05 09:31:52.621,,0.8788,10.0,0.8714,2.0,965.0,
2021-01-05 09:31:53.171,,0.8788,10.0,0.8714,2.0,965.0,
2021-01-05 09:31:53.640,,0.8788,10.0,0.8714,2.0,965.0,
2021-01-05 09:31:55.150,,0.8789,20.0,0.8736,10.0,965.0,
2021-01-05 09:31:55.670,,0.8803,10.0,0.8736,30.0,965.0,
2021-01-05 09:31:58.171,,0.8805,10.0,0.8736,30.0,965.0,
2021-01-05 09:31:59.180,,0.8805,10.0,0.8736,30.0,965.0,
2021-01-05 09:32:02.671,,0.8786,10.0,0.8736,20.0,965.0,
2021-01-05 09:32:03.180,,0.8786,30.0,0.8719,10.0,965.0,
2021-01-05 09:32:03.641,,0.8786,30.0,0.872,2.0,965.0,
2021-01-05 09:32:04.150,,0.8786,30.0,0.8713,20.0,965.0,
