,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
93,10002944.SH,5.0,20201126,20210127,510300P2101M05000,300ETF沽1月4935A,10000.0,P
94,10002945.SH,5.25,20201126,20210127,510300P2101M05250,300ETF沽1月5182A,10000.0,P
95,10002946.SH,5.5,20201126,20210127,510300P2101M05500,300ETF沽1月5428A,10000.0,P
96,10002947.SH,5.75,20201126,20210127,510300P2101M05750,300ETF沽1月5675A,10000.0,P
97,10002948.SH,6.0,20201126,20210127,510300P2101M06000,300ETF沽1月5922A,10000.0,P
98,10002763.SH,4.2,20200727,20210324,510300C2103M04200,300ETF购3月4145A,10000.0,C
99,10002764.SH,4.3,20200727,20210324,510300C2103M04300,300ETF购3月4244A,10000.0,C
100,10002765.SH,4.2,20200727,20210324,510300P2103M04200,300ETF沽3月4145A,10000.0,P
101,10002766.SH,4.3,20200727,20210324,510300P2103M04300,300ETF沽3月4244A,10000.0,P
102,10003031.SH,6.25,20201202,20210127,510300C2101M06250,300ETF购1月6169A,10000.0,C
103,10003032.SH,6.25,20201202,20210127,510300P2101M06250,300ETF沽1月6169A,10000.0,P
104,10003033.SH,6.25,20201202,20210324,510300C2103M06250,300ETF购3月6169A,10000.0,C
105,10003034.SH,6.25,20201202,20210324,510300P2103M06250,300ETF沽3月6169A,10000.0,P
106,10003035.SH,6.25,20201202,20210623,510300C2106M06250,300ETF购6月6169A,10000.0,C
107,10003036.SH,6.25,20201202,20210623,510300P2106M06250,300ETF沽6月6169A,10000.0,P
