,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
0,10002223.SH,4.6,20200108,20200122,510300C2001M04600,300ETF购1月4600,10000.0,C
1,10002224.SH,4.6,20200108,20200122,510300P2001M04600,300ETF沽1月4600,10000.0,P
2,10002225.SH,4.6,20200108,20200226,510300C2002M04600,300ETF购2月4600,10000.0,C
3,10002226.SH,4.6,20200108,20200226,510300P2002M04600,300ETF沽2月4600,10000.0,P
4,10002227.SH,4.6,20200108,20200325,510300C2003M04600,300ETF购3月4600,10000.0,C
5,10002228.SH,4.6,20200108,20200325,510300P2003M04600,300ETF沽3月4600,10000.0,P
6,10002229.SH,4.6,20200108,20200624,510300C2006M04600,300ETF购6月4600,10000.0,C
7,10002230.SH,4.6,20200108,20200624,510300P2006M04600,300ETF沽6月4600,10000.0,P
8,10002117.SH,3.6,20191223,20200122,510300C2001M03600,300ETF购1月3600,10000.0,C
9,10002118.SH,3.7,20191223,20200122,510300C2001M03700,300ETF购1月3700,10000.0,C
10,10002119.SH,3.8,20191223,20200122,510300C2001M03800,300ETF购1月3800,10000.0,C
11,10002120.SH,3.9,20191223,20200122,510300C2001M03900,300ETF购1月3900,10000.0,C
12,10002121.SH,4.0,20191223,20200122,510300C2001M04000,300ETF购1月4000,10000.0,C
13,10002122.SH,4.1,20191223,20200122,510300C2001M04100,300ETF购1月4100,10000.0,C
14,10002123.SH,4.2,20191223,20200122,510300C2001M04200,300ETF购1月4200,10000.0,C
15,10002124.SH,4.3,20191223,20200122,510300C2001M04300,300ETF购1月4300,10000.0,C
16,10002125.SH,4.4,20191223,20200122,510300C2001M04400,300ETF购1月4400,10000.0,C
17,10002126.SH,3.6,20191223,20200122,510300P2001M03600,300ETF沽1月3600,10000.0,P
18,10002127.SH,3.7,20191223,20200122,510300P2001M03700,300ETF沽1月3700,10000.0,P
19,10002128.SH,3.8,20191223,20200122,510300P2001M03800,300ETF沽1月3800,10000.0,P
20,10002129.SH,3.9,20191223,20200122,510300P2001M03900,300ETF沽1月3900,10000.0,P
21,10002130.SH,4.0,20191223,20200122,510300P2001M04000,300ETF沽1月4000,10000.0,P
22,10002131.SH,4.1,20191223,20200122,510300P2001M04100,300ETF沽1月4100,10000.0,P
23,10002132.SH,4.2,20191223,20200122,510300P2001M04200,300ETF沽1月4200,10000.0,P
24,10002133.SH,4.3,20191223,20200122,510300P2001M04300,300ETF沽1月4300,10000.0,P
25,10002134.SH,4.4,20191223,20200122,510300P2001M04400,300ETF沽1月4400,10000.0,P
26,10002135.SH,3.6,20191223,20200226,510300C2002M03600,300ETF购2月3600,10000.0,C
27,10002136.SH,3.7,20191223,20200226,510300C2002M03700,300ETF购2月3700,10000.0,C
28,10002137.SH,3.8,20191223,20200226,510300C2002M03800,300ETF购2月3800,10000.0,C
29,10002138.SH,3.9,20191223,20200226,510300C2002M03900,300ETF购2月3900,10000.0,C
30,10002139.SH,4.0,20191223,20200226,510300C2002M04000,300ETF购2月4000,10000.0,C
31,10002140.SH,4.1,20191223,20200226,510300C2002M04100,300ETF购2月4100,10000.0,C
32,10002141.SH,4.2,20191223,20200226,510300C2002M04200,300ETF购2月4200,10000.0,C
33,10002142.SH,4.3,20191223,20200226,510300C2002M04300,300ETF购2月4300,10000.0,C
34,10002143.SH,4.4,20191223,20200226,510300C2002M04400,300ETF购2月4400,10000.0,C
35,10002144.SH,3.6,20191223,20200226,510300P2002M03600,300ETF沽2月3600,10000.0,P
36,10002145.SH,3.7,20191223,20200226,510300P2002M03700,300ETF沽2月3700,10000.0,P
37,10002146.SH,3.8,20191223,20200226,510300P2002M03800,300ETF沽2月3800,10000.0,P
38,10002147.SH,3.9,20191223,20200226,510300P2002M03900,300ETF沽2月3900,10000.0,P
39,10002148.SH,4.0,20191223,20200226,510300P2002M04000,300ETF沽2月4000,10000.0,P
40,10002149.SH,4.1,20191223,20200226,510300P2002M04100,300ETF沽2月4100,10000.0,P
41,10002150.SH,4.2,20191223,20200226,510300P2002M04200,300ETF沽2月4200,10000.0,P
42,10002151.SH,4.3,20191223,20200226,510300P2002M04300,300ETF沽2月4300,10000.0,P
43,10002152.SH,4.4,20191223,20200226,510300P2002M04400,300ETF沽2月4400,10000.0,P
44,10002153.SH,3.6,20191223,20200325,510300C2003M03600,300ETF购3月3600,10000.0,C
45,10002154.SH,3.7,20191223,20200325,510300C2003M03700,300ETF购3月3700,10000.0,C
46,10002155.SH,3.8,20191223,20200325,510300C2003M03800,300ETF购3月3800,10000.0,C
47,10002156.SH,3.9,20191223,20200325,510300C2003M03900,300ETF购3月3900,10000.0,C
48,10002157.SH,4.0,20191223,20200325,510300C2003M04000,300ETF购3月4000,10000.0,C
49,10002158.SH,4.1,20191223,20200325,510300C2003M04100,300ETF购3月4100,10000.0,C
50,10002159.SH,4.2,20191223,20200325,510300C2003M04200,300ETF购3月4200,10000.0,C
51,10002160.SH,4.3,20191223,20200325,510300C2003M04300,300ETF购3月4300,10000.0,C
52,10002161.SH,4.4,20191223,20200325,510300C2003M04400,300ETF购3月4400,10000.0,C
53,10002162.SH,3.6,20191223,20200325,510300P2003M03600,300ETF沽3月3600,10000.0,P
54,10002163.SH,3.7,20191223,20200325,510300P2003M03700,300ETF沽3月3700,10000.0,P
55,10002164.SH,3.8,20191223,20200325,510300P2003M03800,300ETF沽3月3800,10000.0,P
56,10002165.SH,3.9,20191223,20200325,510300P2003M03900,300ETF沽3月3900,10000.0,P
57,10002166.SH,4.0,20191223,20200325,510300P2003M04000,300ETF沽3月4000,10000.0,P
58,10002167.SH,4.1,20191223,20200325,510300P2003M04100,300ETF沽3月4100,10000.0,P
59,10002168.SH,4.2,20191223,20200325,510300P2003M04200,300ETF沽3月4200,10000.0,P
60,10002169.SH,4.3,20191223,20200325,510300P2003M04300,300ETF沽3月4300,10000.0,P
61,10002170.SH,4.4,20191223,20200325,510300P2003M04400,300ETF沽3月4400,10000.0,P
62,10002171.SH,3.6,20191223,20200624,510300C2006M03600,300ETF购6月3600,10000.0,C
63,10002172.SH,3.7,20191223,20200624,510300C2006M03700,300ETF购6月3700,10000.0,C
64,10002173.SH,3.8,20191223,20200624,510300C2006M03800,300ETF购6月3800,10000.0,C
65,10002174.SH,3.9,20191223,20200624,510300C2006M03900,300ETF购6月3900,10000.0,C
66,10002175.SH,4.0,20191223,20200624,510300C2006M04000,300ETF购6月4000,10000.0,C
67,10002176.SH,4.1,20191223,20200624,510300C2006M04100,300ETF购6月4100,10000.0,C
68,10002177.SH,4.2,20191223,20200624,510300C2006M04200,300ETF购6月4200,10000.0,C
69,10002178.SH,4.3,20191223,20200624,510300C2006M04300,300ETF购6月4300,10000.0,C
