,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
96,10003189.SH,4.9,20210118,20210623,510300P2106M04900,XD300ETF沽6月4900,10000.0,P
97,10003190.SH,5.0,20210118,20210623,510300P2106M05000,XD300ETF沽6月5000,10000.0,P
98,10003191.SH,5.25,20210118,20210623,510300P2106M05250,XD300ETF沽6月5250,10000.0,P
99,10003192.SH,5.5,20210118,20210623,510300P2106M05500,XD300ETF沽6月5500,10000.0,P
100,10003193.SH,5.75,20210118,20210623,510300P2106M05750,XD300ETF沽6月5750,10000.0,P
101,10003194.SH,6.0,20210118,20210623,510300P2106M06000,XD300ETF沽6月6000,10000.0,P
102,10003195.SH,6.25,20210118,20210623,510300P2106M06250,XD300ETF沽6月6250,10000.0,P
103,10003196.SH,6.5,20210118,20210623,510300P2106M06500,XD300ETF沽6月6500,10000.0,P
104,10003355.SH,4.8,20210325,20210526,510300P2105M04800,300ETF沽5月4800,10000.0,P
105,10003348.SH,5.0,20210325,20210526,510300C2105M05000,300ETF购5月5000,10000.0,C
106,10003282.SH,4.9,20210225,20210428,510300C2104M04900,300ETF购4月4900,10000.0,C
107,10003291.SH,4.9,20210225,20210428,510300P2104M04900,300ETF沽4月4900,10000.0,P
108,10003313.SH,4.6,20210309,20210922,510300C2109M04600,300ETF购9月4600,10000.0,C
109,10003351.SH,5.75,20210325,20210526,510300C2105M05750,300ETF购5月5750,10000.0,C
110,10003321.SH,4.5,20210325,20210623,510300C2106M04500,300ETF购6月4500,10000.0,C
111,10003356.SH,4.9,20210325,20210526,510300P2105M04900,300ETF沽5月4900,10000.0,P
112,10003360.SH,5.75,20210325,20210526,510300P2105M05750,300ETF沽5月5750,10000.0,P
113,10003287.SH,6.0,20210225,20210428,510300C2104M06000,300ETF购4月6000,10000.0,C
114,10003361.SH,6.0,20210329,20210526,510300C2105M06000,300ETF购5月6000,10000.0,C
115,10003362.SH,6.0,20210329,20210526,510300P2105M06000,300ETF沽5月6000,10000.0,P
116,10003345.SH,4.7,20210325,20210526,510300C2105M04700,300ETF购5月4700,10000.0,C
117,10003301.SH,4.7,20210301,20210428,510300C2104M04700,300ETF购4月4700,10000.0,C
118,10003302.SH,4.7,20210301,20210428,510300P2104M04700,300ETF沽4月4700,10000.0,P
121,10003296.SH,6.0,20210225,20210428,510300P2104M06000,300ETF沽4月6000,10000.0,P
122,10003297.SH,6.25,20210225,20210428,510300P2104M06250,300ETF沽4月6250,10000.0,P
123,10003358.SH,5.25,20210325,20210526,510300P2105M05250,300ETF沽5月5250,10000.0,P
11,10002877.SH,4.343,20201029,20210623,510300C2106A04400,300ETF购6月4343A,10132.0,C
12,10002878.SH,4.441,20201029,20210623,510300C2106A04500,300ETF购6月4441A,10132.0,C
13,10002879.SH,4.54,20201029,20210623,510300C2106A04600,300ETF购6月4540A,10132.0,C
14,10002880.SH,4.639,20201029,20210623,510300C2106A04700,300ETF购6月4639A,10132.0,C
15,10002881.SH,4.737,20201029,20210623,510300C2106A04800,300ETF购6月4737A,10132.0,C
16,10002882.SH,4.836,20201029,20210623,510300C2106A04900,300ETF购6月4836A,10132.0,C
17,10002883.SH,4.935,20201029,20210623,510300C2106A05000,300ETF购6月4935A,10132.0,C
18,10002884.SH,5.182,20201029,20210623,510300C2106A05250,300ETF购6月5182A,10132.0,C
19,10002885.SH,5.428,20201029,20210623,510300C2106A05500,300ETF购6月5428A,10132.0,C
20,10002886.SH,4.343,20201029,20210623,510300P2106A04400,300ETF沽6月4343A,10132.0,P
21,10002887.SH,4.441,20201029,20210623,510300P2106A04500,300ETF沽6月4441A,10132.0,P
22,10002888.SH,4.54,20201029,20210623,510300P2106A04600,300ETF沽6月4540A,10132.0,P
23,10002889.SH,4.639,20201029,20210623,510300P2106A04700,300ETF沽6月4639A,10132.0,P
24,10002890.SH,4.737,20201029,20210623,510300P2106A04800,300ETF沽6月4737A,10132.0,P
25,10002891.SH,4.836,20201029,20210623,510300P2106A04900,300ETF沽6月4836A,10132.0,P
26,10002892.SH,4.935,20201029,20210623,510300P2106A05000,300ETF沽6月4935A,10132.0,P
27,10002893.SH,5.182,20201029,20210623,510300P2106A05250,300ETF沽6月5182A,10132.0,P
28,10002894.SH,5.428,20201029,20210623,510300P2106A05500,300ETF沽6月5428A,10132.0,P
49,10003099.SH,6.415,20210106,20210623,510300C2106A06500,300ETF购6月6415A,10132.0,C
50,10003100.SH,6.415,20210106,20210623,510300P2106A06500,300ETF沽6月6415A,10132.0,P
78,10002897.SH,5.675,20201105,20210623,510300C2106A05750,300ETF购6月5675A,10132.0,C
79,10002898.SH,5.675,20201105,20210623,510300P2106A05750,300ETF沽6月5675A,10132.0,P
82,10003123.SH,6.662,20210113,20210623,510300C2106A06750,300ETF购6月6662A,10132.0,C
83,10003124.SH,6.662,20210113,20210623,510300P2106A06750,300ETF沽6月6662A,10132.0,P
84,10002905.SH,5.922,20201109,20210623,510300C2106A06000,300ETF购6月5922A,10132.0,C
85,10002906.SH,5.922,20201109,20210623,510300P2106A06000,300ETF沽6月5922A,10132.0,P
119,10003035.SH,6.169,20201202,20210623,510300C2106A06250,300ETF购6月6169A,10132.0,C
120,10003036.SH,6.169,20201202,20210623,510300P2106A06250,300ETF沽6月6169A,10132.0,P
