,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
2,10003253.SH,6.75,20210210,20210922,510300C2109M06750,300ETF购9月6750,10000.0,C
21,10003243.SH,4.7,20210201,20210224,510300C2102M04700,300ETF购2月4700,10000.0,C
22,10003244.SH,4.7,20210201,20210224,510300P2102M04700,300ETF沽2月4700,10000.0,P
23,10003245.SH,4.7,20210201,20210324,510300C2103M04700,300ETF购3月4700,10000.0,C
24,10003246.SH,4.7,20210201,20210324,510300P2103M04700,300ETF沽3月4700,10000.0,P
25,10003247.SH,4.7,20210201,20210623,510300C2106M04700,300ETF购6月4700,10000.0,C
26,10003248.SH,4.7,20210201,20210623,510300P2106M04700,300ETF沽6月4700,10000.0,P
27,10003249.SH,4.7,20210201,20210922,510300C2109M04700,300ETF购9月4700,10000.0,C
28,10003250.SH,4.7,20210201,20210922,510300P2109M04700,300ETF沽9月4700,10000.0,P
47,10003254.SH,6.75,20210210,20210922,510300P2109M06750,300ETF沽9月6750,10000.0,P
48,10003199.SH,6.75,20210126,20210224,510300C2102M06750,300ETF购2月6750,10000.0,C
49,10003200.SH,6.75,20210126,20210224,510300P2102M06750,300ETF沽2月6750,10000.0,P
50,10003201.SH,6.75,20210126,20210324,510300C2103M06750,300ETF购3月6750,10000.0,C
51,10003202.SH,6.75,20210126,20210324,510300P2103M06750,300ETF沽3月6750,10000.0,P
52,10003203.SH,6.75,20210126,20210623,510300C2106M06750,300ETF购6月6750,10000.0,C
53,10003204.SH,6.75,20210126,20210623,510300P2106M06750,300ETF沽6月6750,10000.0,P
60,10003223.SH,4.8,20210128,20210922,510300C2109M04800,300ETF购9月4800,10000.0,C
61,10003224.SH,4.9,20210128,20210922,510300C2109M04900,300ETF购9月4900,10000.0,C
62,10003225.SH,5.0,20210128,20210922,510300C2109M05000,300ETF购9月5000,10000.0,C
63,10003226.SH,5.25,20210128,20210922,510300C2109M05250,300ETF购9月5250,10000.0,C
64,10003227.SH,5.5,20210128,20210922,510300C2109M05500,300ETF购9月5500,10000.0,C
65,10003228.SH,5.75,20210128,20210922,510300C2109M05750,300ETF购9月5750,10000.0,C
66,10003229.SH,6.0,20210128,20210922,510300C2109M06000,300ETF购9月6000,10000.0,C
67,10003230.SH,6.25,20210128,20210922,510300C2109M06250,300ETF购9月6250,10000.0,C
68,10003231.SH,6.5,20210128,20210922,510300C2109M06500,300ETF购9月6500,10000.0,C
69,10003232.SH,4.8,20210128,20210922,510300P2109M04800,300ETF沽9月4800,10000.0,P
70,10003233.SH,4.9,20210128,20210922,510300P2109M04900,300ETF沽9月4900,10000.0,P
71,10003234.SH,5.0,20210128,20210922,510300P2109M05000,300ETF沽9月5000,10000.0,P
72,10003235.SH,5.25,20210128,20210922,510300P2109M05250,300ETF沽9月5250,10000.0,P
73,10003236.SH,5.5,20210128,20210922,510300P2109M05500,300ETF沽9月5500,10000.0,P
74,10003237.SH,5.75,20210128,20210922,510300P2109M05750,300ETF沽9月5750,10000.0,P
75,10003238.SH,6.0,20210128,20210922,510300P2109M06000,300ETF沽9月6000,10000.0,P
76,10003239.SH,6.25,20210128,20210922,510300P2109M06250,300ETF沽9月6250,10000.0,P
77,10003240.SH,6.5,20210128,20210922,510300P2109M06500,300ETF沽9月6500,10000.0,P
110,10003143.SH,4.8,20210118,20210224,510300C2102M04800,XD300ETF购2月4800,10000.0,C
111,10003144.SH,4.9,20210118,20210224,510300C2102M04900,XD300ETF购2月4900,10000.0,C
112,10003145.SH,5.0,20210118,20210224,510300C2102M05000,XD300ETF购2月5000,10000.0,C
113,10003146.SH,5.25,20210118,20210224,510300C2102M05250,XD300ETF购2月5250,10000.0,C
114,10003147.SH,5.5,20210118,20210224,510300C2102M05500,XD300ETF购2月5500,10000.0,C
115,10003148.SH,5.75,20210118,20210224,510300C2102M05750,XD300ETF购2月5750,10000.0,C
116,10003149.SH,6.0,20210118,20210224,510300C2102M06000,XD300ETF购2月6000,10000.0,C
117,10003150.SH,6.25,20210118,20210224,510300C2102M06250,XD300ETF购2月6250,10000.0,C
118,10003151.SH,6.5,20210118,20210224,510300C2102M06500,XD300ETF购2月6500,10000.0,C
119,10003152.SH,4.8,20210118,20210224,510300P2102M04800,XD300ETF沽2月4800,10000.0,P
120,10003153.SH,4.9,20210118,20210224,510300P2102M04900,XD300ETF沽2月4900,10000.0,P
121,10003154.SH,5.0,20210118,20210224,510300P2102M05000,XD300ETF沽2月5000,10000.0,P
