,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
78,10003065.SH,4.737,20201224,20210224,510300C2102A04800,300ETF购2月4737A,10132.0,C
79,10003066.SH,4.836,20201224,20210224,510300C2102A04900,300ETF购2月4836A,10132.0,C
80,10003067.SH,4.935,20201224,20210224,510300C2102A05000,300ETF购2月4935A,10132.0,C
81,10003068.SH,5.182,20201224,20210224,510300C2102A05250,300ETF购2月5182A,10132.0,C
82,10003069.SH,5.428,20201224,20210224,510300C2102A05500,300ETF购2月5428A,10132.0,C
83,10003070.SH,5.675,20201224,20210224,510300C2102A05750,300ETF购2月5675A,10132.0,C
84,10003071.SH,5.922,20201224,20210224,510300C2102A06000,300ETF购2月5922A,10132.0,C
85,10003072.SH,4.54,20201224,20210224,510300P2102A04600,300ETF沽2月4540A,10132.0,P
86,10003073.SH,4.639,20201224,20210224,510300P2102A04700,300ETF沽2月4639A,10132.0,P
87,10003074.SH,4.737,20201224,20210224,510300P2102A04800,300ETF沽2月4737A,10132.0,P
88,10003075.SH,4.836,20201224,20210224,510300P2102A04900,300ETF沽2月4836A,10132.0,P
89,10003076.SH,4.935,20201224,20210224,510300P2102A05000,300ETF沽2月4935A,10132.0,P
90,10003077.SH,5.182,20201224,20210224,510300P2102A05250,300ETF沽2月5182A,10132.0,P
91,10003078.SH,5.428,20201224,20210224,510300P2102A05500,300ETF沽2月5428A,10132.0,P
92,10003079.SH,5.675,20201224,20210224,510300P2102A05750,300ETF沽2月5675A,10132.0,P
93,10003080.SH,5.922,20201224,20210224,510300P2102A06000,300ETF沽2月5922A,10132.0,P
94,10002769.SH,5.675,20200818,20210324,510300C2103A05750,300ETF购3月5675A,10132.0,C
95,10002770.SH,5.675,20200818,20210324,510300P2103A05750,300ETF沽3月5675A,10132.0,P
96,10002897.SH,5.675,20201105,20210623,510300C2106A05750,300ETF购6月5675A,10132.0,C
97,10002898.SH,5.675,20201105,20210623,510300P2106A05750,300ETF沽6月5675A,10132.0,P
98,10003119.SH,6.662,20210113,20210224,510300C2102A06750,300ETF购2月6662A,10132.0,C
99,10003120.SH,6.662,20210113,20210224,510300P2102A06750,300ETF沽2月6662A,10132.0,P
100,10003121.SH,6.662,20210113,20210324,510300C2103A06750,300ETF购3月6662A,10132.0,C
101,10003122.SH,6.662,20210113,20210324,510300P2103A06750,300ETF沽3月6662A,10132.0,P
102,10003123.SH,6.662,20210113,20210623,510300C2106A06750,300ETF购6月6662A,10132.0,C
103,10003124.SH,6.662,20210113,20210623,510300P2106A06750,300ETF沽6月6662A,10132.0,P
104,10002903.SH,5.922,20201109,20210324,510300C2103A06000,300ETF购3月5922A,10132.0,C
105,10002904.SH,5.922,20201109,20210324,510300P2103A06000,300ETF沽3月5922A,10132.0,P
106,10002905.SH,5.922,20201109,20210623,510300C2106A06000,300ETF购6月5922A,10132.0,C
107,10002906.SH,5.922,20201109,20210623,510300P2106A06000,300ETF沽6月5922A,10132.0,P
162,10002763.SH,4.145,20200727,20210324,510300C2103A04200,300ETF购3月4145A,10132.0,C
163,10002764.SH,4.244,20200727,20210324,510300C2103A04300,300ETF购3月4244A,10132.0,C
164,10002765.SH,4.145,20200727,20210324,510300P2103A04200,300ETF沽3月4145A,10132.0,P
165,10002766.SH,4.244,20200727,20210324,510300P2103A04300,300ETF沽3月4244A,10132.0,P
166,10003033.SH,6.169,20201202,20210324,510300C2103A06250,300ETF购3月6169A,10132.0,C
167,10003034.SH,6.169,20201202,20210324,510300P2103A06250,300ETF沽3月6169A,10132.0,P
168,10003035.SH,6.169,20201202,20210623,510300C2106A06250,300ETF购6月6169A,10132.0,C
169,10003036.SH,6.169,20201202,20210623,510300P2106A06250,300ETF沽6月6169A,10132.0,P
