,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
20,10002367.SH,4.4,20200227,20200422,510300P2004M04400,300ETF沽4月4400,10000.0,P
21,10002368.SH,4.5,20200227,20200422,510300P2004M04500,300ETF沽4月4500,10000.0,P
22,10002389.SH,3.3,20200317,20200422,510300C2004M03300,300ETF购4月3300,10000.0,C
23,10002390.SH,3.4,20200317,20200422,510300C2004M03400,300ETF购4月3400,10000.0,C
24,10002391.SH,3.3,20200317,20200422,510300P2004M03300,300ETF沽4月3300,10000.0,P
25,10002392.SH,3.4,20200317,20200422,510300P2004M03400,300ETF沽4月3400,10000.0,P
26,10002271.SH,3.6,20200203,20200923,510300C2009M03600,300ETF购9月3600,10000.0,C
27,10002272.SH,3.6,20200203,20200923,510300P2009M03600,300ETF沽9月3600,10000.0,P
28,10002249.SH,3.7,20200123,20200923,510300C2009M03700,300ETF购9月3700,10000.0,C
29,10002250.SH,3.8,20200123,20200923,510300C2009M03800,300ETF购9月3800,10000.0,C
30,10002251.SH,3.9,20200123,20200923,510300C2009M03900,300ETF购9月3900,10000.0,C
31,10002252.SH,4.0,20200123,20200923,510300C2009M04000,300ETF购9月4000,10000.0,C
32,10002253.SH,4.1,20200123,20200923,510300C2009M04100,300ETF购9月4100,10000.0,C
33,10002254.SH,4.2,20200123,20200923,510300C2009M04200,300ETF购9月4200,10000.0,C
34,10002255.SH,4.3,20200123,20200923,510300C2009M04300,300ETF购9月4300,10000.0,C
35,10002256.SH,4.4,20200123,20200923,510300C2009M04400,300ETF购9月4400,10000.0,C
36,10002257.SH,4.5,20200123,20200923,510300C2009M04500,300ETF购9月4500,10000.0,C
37,10002258.SH,3.7,20200123,20200923,510300P2009M03700,300ETF沽9月3700,10000.0,P
38,10002259.SH,3.8,20200123,20200923,510300P2009M03800,300ETF沽9月3800,10000.0,P
39,10002260.SH,3.9,20200123,20200923,510300P2009M03900,300ETF沽9月3900,10000.0,P
40,10002261.SH,4.0,20200123,20200923,510300P2009M04000,300ETF沽9月4000,10000.0,P
41,10002262.SH,4.1,20200123,20200923,510300P2009M04100,300ETF沽9月4100,10000.0,P
42,10002263.SH,4.2,20200123,20200923,510300P2009M04200,300ETF沽9月4200,10000.0,P
43,10002264.SH,4.3,20200123,20200923,510300P2009M04300,300ETF沽9月4300,10000.0,P
44,10002265.SH,4.4,20200123,20200923,510300P2009M04400,300ETF沽9月4400,10000.0,P
45,10002266.SH,4.5,20200123,20200923,510300P2009M04500,300ETF沽9月4500,10000.0,P
46,10002315.SH,3.3,20200204,20200325,510300C2003M03300,300ETF购3月3300,10000.0,C
47,10002316.SH,3.4,20200204,20200325,510300C2003M03400,300ETF购3月3400,10000.0,C
48,10002317.SH,3.5,20200204,20200325,510300C2003M03500,300ETF购3月3500,10000.0,C
49,10002318.SH,3.3,20200204,20200325,510300P2003M03300,300ETF沽3月3300,10000.0,P
50,10002319.SH,3.4,20200204,20200325,510300P2003M03400,300ETF沽3月3400,10000.0,P
51,10002320.SH,3.5,20200204,20200325,510300P2003M03500,300ETF沽3月3500,10000.0,P
52,10002321.SH,3.3,20200204,20200624,510300C2006M03300,300ETF购6月3300,10000.0,C
53,10002322.SH,3.4,20200204,20200624,510300C2006M03400,300ETF购6月3400,10000.0,C
54,10002323.SH,3.5,20200204,20200624,510300C2006M03500,300ETF购6月3500,10000.0,C
55,10002324.SH,3.3,20200204,20200624,510300P2006M03300,300ETF沽6月3300,10000.0,P
56,10002325.SH,3.4,20200204,20200624,510300P2006M03400,300ETF沽6月3400,10000.0,P
57,10002326.SH,3.5,20200204,20200624,510300P2006M03500,300ETF沽6月3500,10000.0,P
58,10002327.SH,3.3,20200204,20200923,510300C2009M03300,300ETF购9月3300,10000.0,C
59,10002328.SH,3.4,20200204,20200923,510300C2009M03400,300ETF购9月3400,10000.0,C
60,10002329.SH,3.5,20200204,20200923,510300C2009M03500,300ETF购9月3500,10000.0,C
61,10002330.SH,3.3,20200204,20200923,510300P2009M03300,300ETF沽9月3300,10000.0,P
62,10002331.SH,3.4,20200204,20200923,510300P2009M03400,300ETF沽9月3400,10000.0,P
63,10002332.SH,3.5,20200204,20200923,510300P2009M03500,300ETF沽9月3500,10000.0,P
64,10002381.SH,4.6,20200306,20200422,510300C2004M04600,300ETF购4月4600,10000.0,C
65,10002382.SH,4.6,20200306,20200422,510300P2004M04600,300ETF沽4月4600,10000.0,P
66,10002383.SH,4.6,20200306,20200923,510300C2009M04600,300ETF购9月4600,10000.0,C
67,10002384.SH,4.6,20200306,20200923,510300P2009M04600,300ETF沽9月4600,10000.0,P
68,10002227.SH,4.6,20200108,20200325,510300C2003M04600,300ETF购3月4600,10000.0,C
69,10002228.SH,4.6,20200108,20200325,510300P2003M04600,300ETF沽3月4600,10000.0,P
70,10002229.SH,4.6,20200108,20200624,510300C2006M04600,300ETF购6月4600,10000.0,C
71,10002230.SH,4.6,20200108,20200624,510300P2006M04600,300ETF沽6月4600,10000.0,P
72,10002153.SH,3.6,20191223,20200325,510300C2003M03600,300ETF购3月3600,10000.0,C
73,10002154.SH,3.7,20191223,20200325,510300C2003M03700,300ETF购3月3700,10000.0,C
74,10002155.SH,3.8,20191223,20200325,510300C2003M03800,300ETF购3月3800,10000.0,C
75,10002156.SH,3.9,20191223,20200325,510300C2003M03900,300ETF购3月3900,10000.0,C
76,10002157.SH,4.0,20191223,20200325,510300C2003M04000,300ETF购3月4000,10000.0,C
77,10002158.SH,4.1,20191223,20200325,510300C2003M04100,300ETF购3月4100,10000.0,C
78,10002159.SH,4.2,20191223,20200325,510300C2003M04200,300ETF购3月4200,10000.0,C
79,10002160.SH,4.3,20191223,20200325,510300C2003M04300,300ETF购3月4300,10000.0,C
80,10002161.SH,4.4,20191223,20200325,510300C2003M04400,300ETF购3月4400,10000.0,C
81,10002162.SH,3.6,20191223,20200325,510300P2003M03600,300ETF沽3月3600,10000.0,P
82,10002163.SH,3.7,20191223,20200325,510300P2003M03700,300ETF沽3月3700,10000.0,P
83,10002164.SH,3.8,20191223,20200325,510300P2003M03800,300ETF沽3月3800,10000.0,P
84,10002165.SH,3.9,20191223,20200325,510300P2003M03900,300ETF沽3月3900,10000.0,P
85,10002166.SH,4.0,20191223,20200325,510300P2003M04000,300ETF沽3月4000,10000.0,P
86,10002167.SH,4.1,20191223,20200325,510300P2003M04100,300ETF沽3月4100,10000.0,P
87,10002168.SH,4.2,20191223,20200325,510300P2003M04200,300ETF沽3月4200,10000.0,P
88,10002169.SH,4.3,20191223,20200325,510300P2003M04300,300ETF沽3月4300,10000.0,P
89,10002170.SH,4.4,20191223,20200325,510300P2003M04400,300ETF沽3月4400,10000.0,P
90,10002171.SH,3.6,20191223,20200624,510300C2006M03600,300ETF购6月3600,10000.0,C
91,10002172.SH,3.7,20191223,20200624,510300C2006M03700,300ETF购6月3700,10000.0,C
92,10002173.SH,3.8,20191223,20200624,510300C2006M03800,300ETF购6月3800,10000.0,C
93,10002174.SH,3.9,20191223,20200624,510300C2006M03900,300ETF购6月3900,10000.0,C
94,10002175.SH,4.0,20191223,20200624,510300C2006M04000,300ETF购6月4000,10000.0,C
95,10002176.SH,4.1,20191223,20200624,510300C2006M04100,300ETF购6月4100,10000.0,C
96,10002177.SH,4.2,20191223,20200624,510300C2006M04200,300ETF购6月4200,10000.0,C
97,10002178.SH,4.3,20191223,20200624,510300C2006M04300,300ETF购6月4300,10000.0,C
98,10002179.SH,4.4,20191223,20200624,510300C2006M04400,300ETF购6月4400,10000.0,C
99,10002180.SH,3.6,20191223,20200624,510300P2006M03600,300ETF沽6月3600,10000.0,P
100,10002181.SH,3.7,20191223,20200624,510300P2006M03700,300ETF沽6月3700,10000.0,P
101,10002182.SH,3.8,20191223,20200624,510300P2006M03800,300ETF沽6月3800,10000.0,P
102,10002183.SH,3.9,20191223,20200624,510300P2006M03900,300ETF沽6月3900,10000.0,P
103,10002184.SH,4.0,20191223,20200624,510300P2006M04000,300ETF沽6月4000,10000.0,P
104,10002185.SH,4.1,20191223,20200624,510300P2006M04100,300ETF沽6月4100,10000.0,P
105,10002186.SH,4.2,20191223,20200624,510300P2006M04200,300ETF沽6月4200,10000.0,P
106,10002187.SH,4.3,20191223,20200624,510300P2006M04300,300ETF沽6月4300,10000.0,P
107,10002188.SH,4.4,20191223,20200624,510300P2006M04400,300ETF沽6月4400,10000.0,P
108,10002219.SH,4.5,20191231,20200325,510300C2003M04500,300ETF购3月4500,10000.0,C
109,10002220.SH,4.5,20191231,20200325,510300P2003M04500,300ETF沽3月4500,10000.0,P
110,10002221.SH,4.5,20191231,20200624,510300C2006M04500,300ETF购6月4500,10000.0,C
111,10002222.SH,4.5,20191231,20200624,510300P2006M04500,300ETF沽6月4500,10000.0,P
