,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
0,10003281.SH,4.8,20210225,20210428,510300C2104M04800,300ETF购4月4800,10000.0,C
1,10003294.SH,5.5,20210225,20210428,510300P2104M05500,300ETF沽4月5500,10000.0,P
2,10003253.SH,6.75,20210210,20210922,510300C2109M06750,300ETF购9月6750,10000.0,C
3,10003283.SH,5.0,20210225,20210428,510300C2104M05000,300ETF购4月5000,10000.0,C
22,10003298.SH,6.5,20210225,20210428,510300P2104M06500,300ETF沽4月6500,10000.0,P
23,10003245.SH,4.7,20210201,20210324,510300C2103M04700,300ETF购3月4700,10000.0,C
24,10003246.SH,4.7,20210201,20210324,510300P2103M04700,300ETF沽3月4700,10000.0,P
25,10003247.SH,4.7,20210201,20210623,510300C2106M04700,300ETF购6月4700,10000.0,C
26,10003248.SH,4.7,20210201,20210623,510300P2106M04700,300ETF沽6月4700,10000.0,P
27,10003249.SH,4.7,20210201,20210922,510300C2109M04700,300ETF购9月4700,10000.0,C
28,10003250.SH,4.7,20210201,20210922,510300P2109M04700,300ETF沽9月4700,10000.0,P
47,10003284.SH,5.25,20210225,20210428,510300C2104M05250,300ETF购4月5250,10000.0,C
48,10003254.SH,6.75,20210210,20210922,510300P2109M06750,300ETF沽9月6750,10000.0,P
49,10003289.SH,6.5,20210225,20210428,510300C2104M06500,300ETF购4月6500,10000.0,C
50,10003288.SH,6.25,20210225,20210428,510300C2104M06250,300ETF购4月6250,10000.0,C
51,10003201.SH,6.75,20210126,20210324,510300C2103M06750,300ETF购3月6750,10000.0,C
52,10003202.SH,6.75,20210126,20210324,510300P2103M06750,300ETF沽3月6750,10000.0,P
53,10003203.SH,6.75,20210126,20210623,510300C2106M06750,300ETF购6月6750,10000.0,C
54,10003204.SH,6.75,20210126,20210623,510300P2106M06750,300ETF沽6月6750,10000.0,P
59,10003223.SH,4.8,20210128,20210922,510300C2109M04800,300ETF购9月4800,10000.0,C
60,10003224.SH,4.9,20210128,20210922,510300C2109M04900,300ETF购9月4900,10000.0,C
61,10003225.SH,5.0,20210128,20210922,510300C2109M05000,300ETF购9月5000,10000.0,C
62,10003226.SH,5.25,20210128,20210922,510300C2109M05250,300ETF购9月5250,10000.0,C
63,10003227.SH,5.5,20210128,20210922,510300C2109M05500,300ETF购9月5500,10000.0,C
64,10003228.SH,5.75,20210128,20210922,510300C2109M05750,300ETF购9月5750,10000.0,C
65,10003229.SH,6.0,20210128,20210922,510300C2109M06000,300ETF购9月6000,10000.0,C
66,10003230.SH,6.25,20210128,20210922,510300C2109M06250,300ETF购9月6250,10000.0,C
67,10003231.SH,6.5,20210128,20210922,510300C2109M06500,300ETF购9月6500,10000.0,C
68,10003232.SH,4.8,20210128,20210922,510300P2109M04800,300ETF沽9月4800,10000.0,P
69,10003233.SH,4.9,20210128,20210922,510300P2109M04900,300ETF沽9月4900,10000.0,P
70,10003234.SH,5.0,20210128,20210922,510300P2109M05000,300ETF沽9月5000,10000.0,P
71,10003235.SH,5.25,20210128,20210922,510300P2109M05250,300ETF沽9月5250,10000.0,P
72,10003236.SH,5.5,20210128,20210922,510300P2109M05500,300ETF沽9月5500,10000.0,P
73,10003237.SH,5.75,20210128,20210922,510300P2109M05750,300ETF沽9月5750,10000.0,P
74,10003238.SH,6.0,20210128,20210922,510300P2109M06000,300ETF沽9月6000,10000.0,P
75,10003239.SH,6.25,20210128,20210922,510300P2109M06250,300ETF沽9月6250,10000.0,P
76,10003240.SH,6.5,20210128,20210922,510300P2109M06500,300ETF沽9月6500,10000.0,P
77,10003293.SH,5.25,20210225,20210428,510300P2104M05250,300ETF沽4月5250,10000.0,P
78,10003295.SH,5.75,20210225,20210428,510300P2104M05750,300ETF沽4月5750,10000.0,P
81,10003292.SH,5.0,20210225,20210428,510300P2104M05000,300ETF沽4月5000,10000.0,P
82,10003286.SH,5.75,20210225,20210428,510300C2104M05750,300ETF购4月5750,10000.0,C
83,10003290.SH,4.8,20210225,20210428,510300P2104M04800,300ETF沽4月4800,10000.0,P
86,10003285.SH,5.5,20210225,20210428,510300C2104M05500,300ETF购4月5500,10000.0,C
95,10003161.SH,4.8,20210118,20210324,510300C2103M04800,XD300ETF购3月4800,10000.0,C
96,10003162.SH,4.9,20210118,20210324,510300C2103M04900,XD300ETF购3月4900,10000.0,C
97,10003163.SH,5.0,20210118,20210324,510300C2103M05000,XD300ETF购3月5000,10000.0,C
98,10003164.SH,5.25,20210118,20210324,510300C2103M05250,XD300ETF购3月5250,10000.0,C
99,10003165.SH,5.5,20210118,20210324,510300C2103M05500,XD300ETF购3月5500,10000.0,C
100,10003166.SH,5.75,20210118,20210324,510300C2103M05750,XD300ETF购3月5750,10000.0,C
101,10003167.SH,6.0,20210118,20210324,510300C2103M06000,XD300ETF购3月6000,10000.0,C
102,10003168.SH,6.25,20210118,20210324,510300C2103M06250,XD300ETF购3月6250,10000.0,C
103,10003169.SH,6.5,20210118,20210324,510300C2103M06500,XD300ETF购3月6500,10000.0,C
104,10003170.SH,4.8,20210118,20210324,510300P2103M04800,XD300ETF沽3月4800,10000.0,P
105,10003171.SH,4.9,20210118,20210324,510300P2103M04900,XD300ETF沽3月4900,10000.0,P
106,10003172.SH,5.0,20210118,20210324,510300P2103M05000,XD300ETF沽3月5000,10000.0,P
107,10003173.SH,5.25,20210118,20210324,510300P2103M05250,XD300ETF沽3月5250,10000.0,P
108,10003174.SH,5.5,20210118,20210324,510300P2103M05500,XD300ETF沽3月5500,10000.0,P
109,10003175.SH,5.75,20210118,20210324,510300P2103M05750,XD300ETF沽3月5750,10000.0,P
110,10003176.SH,6.0,20210118,20210324,510300P2103M06000,XD300ETF沽3月6000,10000.0,P
111,10003177.SH,6.25,20210118,20210324,510300P2103M06250,XD300ETF沽3月6250,10000.0,P
112,10003178.SH,6.5,20210118,20210324,510300P2103M06500,XD300ETF沽3月6500,10000.0,P
113,10003179.SH,4.8,20210118,20210623,510300C2106M04800,XD300ETF购6月4800,10000.0,C
114,10003180.SH,4.9,20210118,20210623,510300C2106M04900,XD300ETF购6月4900,10000.0,C
115,10003181.SH,5.0,20210118,20210623,510300C2106M05000,XD300ETF购6月5000,10000.0,C
116,10003182.SH,5.25,20210118,20210623,510300C2106M05250,XD300ETF购6月5250,10000.0,C
117,10003183.SH,5.5,20210118,20210623,510300C2106M05500,XD300ETF购6月5500,10000.0,C
118,10003184.SH,5.75,20210118,20210623,510300C2106M05750,XD300ETF购6月5750,10000.0,C
119,10003185.SH,6.0,20210118,20210623,510300C2106M06000,XD300ETF购6月6000,10000.0,C
120,10003186.SH,6.25,20210118,20210623,510300C2106M06250,XD300ETF购6月6250,10000.0,C
121,10003187.SH,6.5,20210118,20210623,510300C2106M06500,XD300ETF购6月6500,10000.0,C
