,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
20,10002309.SH,3.3,20200204,20200226,510300C2002M03300,300ETF购2月3300,10000.0,C
21,10002310.SH,3.4,20200204,20200226,510300C2002M03400,300ETF购2月3400,10000.0,C
22,10002311.SH,3.5,20200204,20200226,510300C2002M03500,300ETF购2月3500,10000.0,C
23,10002312.SH,3.3,20200204,20200226,510300P2002M03300,300ETF沽2月3300,10000.0,P
24,10002313.SH,3.4,20200204,20200226,510300P2002M03400,300ETF沽2月3400,10000.0,P
25,10002314.SH,3.5,20200204,20200226,510300P2002M03500,300ETF沽2月3500,10000.0,P
26,10002315.SH,3.3,20200204,20200325,510300C2003M03300,300ETF购3月3300,10000.0,C
27,10002316.SH,3.4,20200204,20200325,510300C2003M03400,300ETF购3月3400,10000.0,C
28,10002317.SH,3.5,20200204,20200325,510300C2003M03500,300ETF购3月3500,10000.0,C
29,10002318.SH,3.3,20200204,20200325,510300P2003M03300,300ETF沽3月3300,10000.0,P
30,10002319.SH,3.4,20200204,20200325,510300P2003M03400,300ETF沽3月3400,10000.0,P
31,10002320.SH,3.5,20200204,20200325,510300P2003M03500,300ETF沽3月3500,10000.0,P
32,10002321.SH,3.3,20200204,20200624,510300C2006M03300,300ETF购6月3300,10000.0,C
33,10002322.SH,3.4,20200204,20200624,510300C2006M03400,300ETF购6月3400,10000.0,C
34,10002323.SH,3.5,20200204,20200624,510300C2006M03500,300ETF购6月3500,10000.0,C
35,10002324.SH,3.3,20200204,20200624,510300P2006M03300,300ETF沽6月3300,10000.0,P
36,10002325.SH,3.4,20200204,20200624,510300P2006M03400,300ETF沽6月3400,10000.0,P
37,10002326.SH,3.5,20200204,20200624,510300P2006M03500,300ETF沽6月3500,10000.0,P
38,10002327.SH,3.3,20200204,20200923,510300C2009M03300,300ETF购9月3300,10000.0,C
39,10002328.SH,3.4,20200204,20200923,510300C2009M03400,300ETF购9月3400,10000.0,C
40,10002329.SH,3.5,20200204,20200923,510300C2009M03500,300ETF购9月3500,10000.0,C
41,10002330.SH,3.3,20200204,20200923,510300P2009M03300,300ETF沽9月3300,10000.0,P
42,10002331.SH,3.4,20200204,20200923,510300P2009M03400,300ETF沽9月3400,10000.0,P
43,10002332.SH,3.5,20200204,20200923,510300P2009M03500,300ETF沽9月3500,10000.0,P
44,10002225.SH,4.6,20200108,20200226,510300C2002M04600,300ETF购2月4600,10000.0,C
45,10002226.SH,4.6,20200108,20200226,510300P2002M04600,300ETF沽2月4600,10000.0,P
46,10002227.SH,4.6,20200108,20200325,510300C2003M04600,300ETF购3月4600,10000.0,C
47,10002228.SH,4.6,20200108,20200325,510300P2003M04600,300ETF沽3月4600,10000.0,P
48,10002229.SH,4.6,20200108,20200624,510300C2006M04600,300ETF购6月4600,10000.0,C
49,10002230.SH,4.6,20200108,20200624,510300P2006M04600,300ETF沽6月4600,10000.0,P
50,10002135.SH,3.6,20191223,20200226,510300C2002M03600,300ETF购2月3600,10000.0,C
51,10002136.SH,3.7,20191223,20200226,510300C2002M03700,300ETF购2月3700,10000.0,C
52,10002137.SH,3.8,20191223,20200226,510300C2002M03800,300ETF购2月3800,10000.0,C
53,10002138.SH,3.9,20191223,20200226,510300C2002M03900,300ETF购2月3900,10000.0,C
54,10002139.SH,4.0,20191223,20200226,510300C2002M04000,300ETF购2月4000,10000.0,C
55,10002140.SH,4.1,20191223,20200226,510300C2002M04100,300ETF购2月4100,10000.0,C
56,10002141.SH,4.2,20191223,20200226,510300C2002M04200,300ETF购2月4200,10000.0,C
57,10002142.SH,4.3,20191223,20200226,510300C2002M04300,300ETF购2月4300,10000.0,C
58,10002143.SH,4.4,20191223,20200226,510300C2002M04400,300ETF购2月4400,10000.0,C
59,10002144.SH,3.6,20191223,20200226,510300P2002M03600,300ETF沽2月3600,10000.0,P
60,10002145.SH,3.7,20191223,20200226,510300P2002M03700,300ETF沽2月3700,10000.0,P
61,10002146.SH,3.8,20191223,20200226,510300P2002M03800,300ETF沽2月3800,10000.0,P
62,10002147.SH,3.9,20191223,20200226,510300P2002M03900,300ETF沽2月3900,10000.0,P
63,10002148.SH,4.0,20191223,20200226,510300P2002M04000,300ETF沽2月4000,10000.0,P
64,10002149.SH,4.1,20191223,20200226,510300P2002M04100,300ETF沽2月4100,10000.0,P
65,10002150.SH,4.2,20191223,20200226,510300P2002M04200,300ETF沽2月4200,10000.0,P
66,10002151.SH,4.3,20191223,20200226,510300P2002M04300,300ETF沽2月4300,10000.0,P
67,10002152.SH,4.4,20191223,20200226,510300P2002M04400,300ETF沽2月4400,10000.0,P
68,10002153.SH,3.6,20191223,20200325,510300C2003M03600,300ETF购3月3600,10000.0,C
69,10002154.SH,3.7,20191223,20200325,510300C2003M03700,300ETF购3月3700,10000.0,C
70,10002155.SH,3.8,20191223,20200325,510300C2003M03800,300ETF购3月3800,10000.0,C
71,10002156.SH,3.9,20191223,20200325,510300C2003M03900,300ETF购3月3900,10000.0,C
72,10002157.SH,4.0,20191223,20200325,510300C2003M04000,300ETF购3月4000,10000.0,C
73,10002158.SH,4.1,20191223,20200325,510300C2003M04100,300ETF购3月4100,10000.0,C
74,10002159.SH,4.2,20191223,20200325,510300C2003M04200,300ETF购3月4200,10000.0,C
75,10002160.SH,4.3,20191223,20200325,510300C2003M04300,300ETF购3月4300,10000.0,C
76,10002161.SH,4.4,20191223,20200325,510300C2003M04400,300ETF购3月4400,10000.0,C
77,10002162.SH,3.6,20191223,20200325,510300P2003M03600,300ETF沽3月3600,10000.0,P
78,10002163.SH,3.7,20191223,20200325,510300P2003M03700,300ETF沽3月3700,10000.0,P
79,10002164.SH,3.8,20191223,20200325,510300P2003M03800,300ETF沽3月3800,10000.0,P
80,10002165.SH,3.9,20191223,20200325,510300P2003M03900,300ETF沽3月3900,10000.0,P
81,10002166.SH,4.0,20191223,20200325,510300P2003M04000,300ETF沽3月4000,10000.0,P
82,10002167.SH,4.1,20191223,20200325,510300P2003M04100,300ETF沽3月4100,10000.0,P
83,10002168.SH,4.2,20191223,20200325,510300P2003M04200,300ETF沽3月4200,10000.0,P
84,10002169.SH,4.3,20191223,20200325,510300P2003M04300,300ETF沽3月4300,10000.0,P
85,10002170.SH,4.4,20191223,20200325,510300P2003M04400,300ETF沽3月4400,10000.0,P
86,10002171.SH,3.6,20191223,20200624,510300C2006M03600,300ETF购6月3600,10000.0,C
87,10002172.SH,3.7,20191223,20200624,510300C2006M03700,300ETF购6月3700,10000.0,C
88,10002173.SH,3.8,20191223,20200624,510300C2006M03800,300ETF购6月3800,10000.0,C
89,10002174.SH,3.9,20191223,20200624,510300C2006M03900,300ETF购6月3900,10000.0,C
90,10002175.SH,4.0,20191223,20200624,510300C2006M04000,300ETF购6月4000,10000.0,C
91,10002176.SH,4.1,20191223,20200624,510300C2006M04100,300ETF购6月4100,10000.0,C
92,10002177.SH,4.2,20191223,20200624,510300C2006M04200,300ETF购6月4200,10000.0,C
93,10002178.SH,4.3,20191223,20200624,510300C2006M04300,300ETF购6月4300,10000.0,C
94,10002179.SH,4.4,20191223,20200624,510300C2006M04400,300ETF购6月4400,10000.0,C
95,10002180.SH,3.6,20191223,20200624,510300P2006M03600,300ETF沽6月3600,10000.0,P
96,10002181.SH,3.7,20191223,20200624,510300P2006M03700,300ETF沽6月3700,10000.0,P
97,10002182.SH,3.8,20191223,20200624,510300P2006M03800,300ETF沽6月3800,10000.0,P
98,10002183.SH,3.9,20191223,20200624,510300P2006M03900,300ETF沽6月3900,10000.0,P
99,10002184.SH,4.0,20191223,20200624,510300P2006M04000,300ETF沽6月4000,10000.0,P
100,10002185.SH,4.1,20191223,20200624,510300P2006M04100,300ETF沽6月4100,10000.0,P
101,10002186.SH,4.2,20191223,20200624,510300P2006M04200,300ETF沽6月4200,10000.0,P
102,10002187.SH,4.3,20191223,20200624,510300P2006M04300,300ETF沽6月4300,10000.0,P
103,10002188.SH,4.4,20191223,20200624,510300P2006M04400,300ETF沽6月4400,10000.0,P
104,10002217.SH,4.5,20191231,20200226,510300C2002M04500,300ETF购2月4500,10000.0,C
105,10002218.SH,4.5,20191231,20200226,510300P2002M04500,300ETF沽2月4500,10000.0,P
106,10002219.SH,4.5,20191231,20200325,510300C2003M04500,300ETF购3月4500,10000.0,C
107,10002220.SH,4.5,20191231,20200325,510300P2003M04500,300ETF沽3月4500,10000.0,P
108,10002221.SH,4.5,20191231,20200624,510300C2006M04500,300ETF购6月4500,10000.0,C
109,10002222.SH,4.5,20191231,20200624,510300P2006M04500,300ETF沽6月4500,10000.0,P
